rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
591,784,13,3.5,0.5,3,0.05,0.3,-1.3003892,9869.96107967,-1.95513922,757,149.78248523,-0.01953802,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
592,563,8,3.5,0.5,2,0.08,0.15,-1.3019138,9869.80861986,-1.47043556,548,164.80156955,-0.03681176,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
593,435,8,2.5,0.4,2,0.05,0.15,-1.3045868,9869.54131995,-1.5633544,805,160.3565421,-0.04035198,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
594,459,8,2.5,0.5,3,0.05,0.15,-1.30491197,9869.5088025,-1.6100198,636,126.35108277,-0.03959654,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
595,432,5,4,0.6,4,0.08,0.3,-1.30866873,9869.13312712,-1.72703363,640,197.41900687,-0.01978379,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
596,550,8,3.5,0.4,3,0.05,0.3,-1.31341239,9868.65876131,-2.37715919,791,156.8015648,-0.01998643,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
597,455,8,2.5,0.5,2,0.08,0.15,-1.31378848,9868.62115236,-1.49598247,626,189.9473786,-0.0378584,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
598,400,5,4,0.5,2,0.05,0.3,-1.31505483,9868.49451661,-1.9833183,980,194.88772985,-0.0226992,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
599,124,3,3.5,0.4,4,0.05,0.3,-1.31578528,9868.42147178,-1.65925126,604,120.0162892,-0.0226629,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
600,600,8,4,0.4,2,0.08,0.3,-1.3157942,9868.4205801,-2.30728767,796,244.09307079,-0.01971197,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
601,616,8,4,0.5,2,0.05,0.3,-1.31804052,9868.19594754,-2.14305674,980,195.01758028,-0.02089686,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
602,119,3,3.5,0.4,3,0.08,0.15,-1.31812401,9868.18759857,-1.61281681,436,132.82095436,-0.0383768,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
603,91,3,3,0.6,2,0.03,0.15,-1.32285049,9867.71495117,-1.40946493,1065,127.06892703,-0.04694939,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
604,560,8,3.5,0.5,2,0.03,0.3,-1.32462105,9867.53789496,-1.91040345,1271,150.78496936,-0.02388888,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
605,155,3,3.5,0.6,3,0.08,0.15,-1.3248956,9867.51043974,-1.64873254,502,152.66780886,-0.0386533,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
606,99,3,3,0.6,3,0.05,0.15,-1.32531036,9867.46896354,-1.70088969,639,126.75197606,-0.04228713,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
607,426,5,4,0.6,3,0.08,0.3,-1.33011006,9866.98899396,-2.56671736,699,213.54310189,-0.02023114,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
608,443,8,2.5,0.4,3,0.08,0.15,-1.33295559,9866.70444112,-1.56219726,457,138.47356752,-0.03844873,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
609,519,8,3,0.5,4,0.05,0.15,-1.33836995,9866.1630045,-1.53003572,565,112.37169384,-0.0397787,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
610,177,3,4,0.4,4,0.05,0.15,-1.33927341,9866.07265898,-1.47255069,481,95.67083576,-0.04014281,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
611,524,8,3,0.6,2,0.03,0.3,-1.34487294,9865.51270561,-1.72568331,1356,160.87941167,-0.0253852,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
612,125,3,3.5,0.4,4,0.08,0.15,-1.34542149,9865.45785119,-1.5135161,370,113.32611333,-0.04083411,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
613,291,5,3,0.5,2,0.05,0.15,-1.34710958,9865.28904175,-1.56747317,829,164.91744689,-0.04307514,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
614,650,13,2.5,0.4,2,0.03,0.3,-1.34822063,9865.17793676,-1.58802726,1218,143.74825564,-0.02495442,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
615,192,3,4,0.5,3,0.08,0.3,-1.34843036,9865.15696392,-2.57755598,653,200.10926717,-0.02038938,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
616,758,13,3.5,0.4,2,0.03,0.3,-1.34962678,9865.03732183,-1.57372439,1215,143.281127,-0.02253995,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
617,514,8,3,0.5,3,0.05,0.3,-1.3499709,9865.0029099,-2.17429408,855,169.69424715,-0.02172895,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
618,11,3,2.5,0.4,3,0.08,0.15,-1.35052533,9864.94746665,-1.57773404,462,141.38553113,-0.03937107,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
619,634,8,4,0.6,2,0.05,0.3,-1.35122602,9864.87739751,-2.11942569,972,193.226134,-0.02108163,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
620,174,3,4,0.4,3,0.08,0.3,-1.35354435,9864.64556455,-2.55084051,651,198.70253532,-0.02068885,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
621,704,13,3,0.4,2,0.03,0.3,-1.35435403,9864.56459676,-1.64633884,1172,138.32970561,-0.02325707,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
622,254,5,2.5,0.6,2,0.03,0.3,-1.36043052,9863.95694822,-1.52675726,1333,158.17601027,-0.02661282,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
623,108,3,3,0.6,4,0.08,0.3,-1.36608229,9863.39177118,-1.59548616,614,189.76337287,-0.02305718,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
624,12,3,2.5,0.4,3,0.08,0.3,-1.36871546,9863.1284539,-2.22878234,634,195.33650723,-0.023238,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
625,3,3,2.5,0.4,2,0.05,0.15,-1.3714315,9862.85684969,-1.49968043,809,160.90403049,-0.04553397,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
626,236,5,2.5,0.5,2,0.03,0.3,-1.38166649,9861.83335052,-1.49627049,1301,154.56716099,-0.02754769,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
627,263,5,2.5,0.6,3,0.08,0.15,-1.38670933,9861.32906676,-1.72472106,555,169.08275032,-0.04029197,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
628,22,3,2.5,0.5,2,0.05,0.3,-1.38850544,9861.14945559,-1.64045817,1080,214.46379113,-0.02610316,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
629,419,5,4,0.6,2,0.08,0.15,-1.39452603,9860.54739708,-1.5506754,544,164.34992336,-0.03983539,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
630,408,5,4,0.5,3,0.08,0.3,-1.39574446,9860.42555377,-2.48286735,663,202.58439457,-0.02091641,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
631,74,3,3,0.5,2,0.03,0.3,-1.40174751,9859.82524922,-1.58782263,1234,146.54295852,-0.02726288,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
632,36,3,2.5,0.5,4,0.08,0.3,-1.4038535,9859.61464987,-1.73656104,533,165.29177064,-0.02459912,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
633,568,8,3.5,0.5,3,0.05,0.3,-1.40457855,9859.54214542,-2.48724527,856,169.62180346,-0.02161402,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
634,185,3,4,0.5,2,0.08,0.15,-1.40480985,9859.51901496,-1.54747729,578,175.28014108,-0.04053196,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
635,504,8,3,0.4,4,0.08,0.3,-1.4053728,9859.46271952,-2.00843097,640,196.81156769,-0.02147005,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
636,344,5,3.5,0.5,2,0.03,0.3,-1.40631573,9859.36842674,-1.57416338,1234,146.386611,-0.02677887,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
637,176,3,4,0.4,4,0.03,0.3,-1.40855135,9859.14486534,-1.57901933,811,96.32473016,-0.02572794,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
638,113,3,3.5,0.4,2,0.08,0.15,-1.41241361,9858.75863933,-1.56345191,618,188.14576819,-0.04194318,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
639,210,3,4,0.6,3,0.08,0.3,-1.41419181,9858.58081854,-2.60136474,717,219.48021366,-0.02187792,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
640,29,3,2.5,0.5,3,0.08,0.15,-1.41436625,9858.56337546,-1.56417409,490,150.21920884,-0.04155722,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
641,273,5,3,0.4,2,0.05,0.15,-1.41607978,9858.3920225,-1.73424764,817,162.49295273,-0.04405258,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
642,83,3,3,0.5,3,0.08,0.15,-1.41610309,9858.38969095,-1.71276184,450,137.33453873,-0.04158886,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
643,418,5,4,0.6,2,0.05,0.3,-1.41775846,9858.22415394,-1.940065,980,194.63794838,-0.02435234,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
644,515,8,3,0.5,3,0.08,0.15,-1.41882504,9858.11749605,-1.66485926,461,139.97142588,-0.04005298,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
645,281,5,3,0.4,3,0.08,0.15,-1.41993942,9858.00605822,-1.67258772,447,136.21962573,-0.04105469,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
646,396,5,4,0.4,4,0.08,0.3,-1.42066848,9857.93315244,-1.85506228,610,187.55312708,-0.02211742,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
647,382,5,4,0.4,2,0.05,0.3,-1.42099568,9857.90043218,-2.34047826,994,197.68332381,-0.02427943,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
648,520,8,3,0.5,4,0.05,0.3,-1.4241235,9857.58765009,-1.93652864,804,159.96166905,-0.02300612,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
649,57,3,3,0.4,2,0.05,0.15,-1.42861027,9857.13897251,-1.54534067,819,162.88985556,-0.04610511,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
650,460,8,2.5,0.5,3,0.05,0.3,-1.42892222,9857.10777847,-2.17396529,889,176.18105267,-0.02353862,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
651,525,8,3,0.6,2,0.05,0.15,-1.43707322,9856.29267754,-1.60533764,789,156.94623081,-0.0438904,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
652,473,8,2.5,0.6,2,0.08,0.15,-1.44052609,9855.94739137,-1.62118968,644,195.23122396,-0.04173046,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
653,470,8,2.5,0.6,2,0.03,0.3,-1.44111102,9855.88889844,-1.58654156,1397,165.23995014,-0.02689878,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
654,670,13,2.5,0.5,2,0.05,0.3,-1.4466832,9855.33167962,-1.97304857,995,198.00358107,-0.02404234,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
655,486,8,2.5,0.6,4,0.08,0.3,-1.44765277,9855.23472335,-1.77548203,684,210.70141125,-0.02259803,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
656,245,5,2.5,0.5,3,0.08,0.15,-1.44786615,9855.21338491,-1.65710079,515,157.18123828,-0.04262043,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
657,220,5,2.5,0.4,2,0.05,0.3,-1.44944702,9855.05529791,-1.97211204,1090,216.77931292,-0.02591489,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
658,467,8,2.5,0.5,4,0.08,0.15,-1.44949717,9855.05028293,-1.578212,456,138.6797472,-0.04244619,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
659,581,8,3.5,0.6,2,0.08,0.15,-1.4496085,9855.03915027,-1.60226996,548,164.6181661,-0.04111569,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
660,58,3,3,0.4,2,0.05,0.3,-1.44985309,9855.01469122,-1.8246508,1054,209.47384872,-0.02683092,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
661,92,3,3,0.6,2,0.03,0.3,-1.45278886,9854.72111389,-1.65412198,1264,150.09739001,-0.0288646,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
662,129,3,3.5,0.5,2,0.05,0.15,-1.45638909,9854.36109096,-1.53563532,797,158.3750044,-0.0462525,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
663,578,8,3.5,0.6,2,0.03,0.3,-1.45702871,9854.29712892,-1.88279378,1279,151.5357944,-0.02580118,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
664,533,8,3,0.6,3,0.08,0.15,-1.46796616,9853.20338384,-1.76726943,515,155.8394301,-0.04166598,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
665,402,5,4,0.5,2,0.08,0.3,-1.47121264,9852.87873573,-2.34527642,822,253.18042529,-0.02383388,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
666,219,5,2.5,0.4,2,0.05,0.15,-1.47703148,9852.29685217,-1.74661611,811,161.32594543,-0.04685162,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
667,30,3,2.5,0.5,3,0.08,0.3,-1.48162216,9851.83778383,-2.25009054,670,207.47738737,-0.02536172,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
668,858,13,4,0.6,3,0.08,0.3,-1.48933431,9851.06656882,-2.39657179,609,183.82516689,-0.02136112,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
669,722,13,3,0.5,2,0.03,0.3,-1.49074039,9850.92596085,-1.76067568,1186,140.17440966,-0.02508806,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
670,618,8,4,0.5,2,0.08,0.3,-1.49140864,9850.85913592,-2.2614692,786,240.96261542,-0.02230099,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
671,546,8,3.5,0.4,2,0.08,0.3,-1.49646195,9850.3538052,-2.5222361,882,270.55598768,-0.02361631,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
672,309,5,3,0.6,2,0.05,0.15,-1.4968557,9850.31443039,-1.70629988,853,169.58534842,-0.04834089,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
673,686,13,2.5,0.6,2,0.03,0.3,-1.49943704,9850.05629597,-1.74080305,1224,144.60842486,-0.02617006,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
674,812,13,4,0.4,2,0.03,0.3,-1.50160801,9849.83919864,-1.86934474,1152,136.01085688,-0.0248222,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
675,21,3,2.5,0.5,2,0.05,0.15,-1.50173588,9849.82641196,-1.53573659,837,166.33491073,-0.05023937,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
676,672,13,2.5,0.5,2,0.08,0.3,-1.50293571,9849.70642883,-2.02391021,811,248.74500007,-0.02367676,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
677,575,8,3.5,0.5,4,0.08,0.15,-1.51032296,9848.96770417,-1.73859277,416,126.07373399,-0.04241716,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
678,412,5,4,0.5,4,0.05,0.3,-1.51106272,9848.89372772,-2.09668833,772,153.70791691,-0.0238125,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
679,65,3,3,0.4,3,0.08,0.15,-1.5120394,9848.79606047,-1.82618815,428,130.42139449,-0.04433719,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
680,274,5,3,0.4,2,0.05,0.3,-1.51694664,9848.30533636,-2.31165828,1112,221.32621369,-0.02689972,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
681,138,3,3.5,0.5,3,0.08,0.3,-1.52181602,9847.81839828,-2.62217049,658,201.63177294,-0.02394041,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
682,532,8,3,0.6,3,0.05,0.3,-1.52880659,9847.1193411,-2.29500637,955,188.88287521,-0.02566032,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
683,329,5,3.5,0.4,2,0.08,0.15,-1.52955997,9847.04400314,-1.71327474,580,175.66239378,-0.04347216,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
684,237,5,2.5,0.5,2,0.05,0.15,-1.52978365,9847.02163457,-1.75678513,861,171.20749292,-0.04900574,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
685,354,5,3.5,0.5,3,0.08,0.3,-1.53073389,9846.92661105,-2.57017938,679,208.36247133,-0.02362801,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
686,362,5,3.5,0.6,2,0.03,0.3,-1.53160793,9846.8392074,-1.66943081,1271,150.48042175,-0.0285779,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
687,461,8,2.5,0.5,3,0.08,0.15,-1.53162957,9846.83704334,-1.68927833,485,146.71925337,-0.04377729,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
688,347,5,3.5,0.5,2,0.08,0.15,-1.53181697,9846.81830265,-1.69924885,584,176.90427846,-0.0434148,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
689,696,13,2.5,0.6,3,0.08,0.3,-1.53435018,9846.56498203,-2.63607856,711,216.96124812,-0.02365275,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
690,342,5,3.5,0.4,4,0.08,0.3,-1.53528423,9846.47157698,-2.02998536,602,185.04687467,-0.02447169,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
691,72,3,3,0.4,4,0.08,0.3,-1.53725626,9846.27437363,-1.94414068,506,156.01027913,-0.02601278,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
692,684,13,2.5,0.5,4,0.08,0.3,-1.53827363,9846.17263706,-1.8940054,658,200.65628563,-0.02354621,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
693,89,3,3,0.5,4,0.08,0.15,-1.53934732,9846.06526782,-1.68534143,394,120.39361549,-0.04601861,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
694,200,3,4,0.6,2,0.03,0.3,-1.54088504,9845.91149573,-1.87968075,1247,146.96424428,-0.02804558,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
695,203,3,4,0.6,2,0.08,0.15,-1.54279339,9845.72066102,-1.66966374,588,177.8820875,-0.04525567,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
696,282,5,3,0.4,3,0.08,0.3,-1.54678352,9845.32164769,-2.40295415,652,200.46196492,-0.02446981,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
697,586,8,3.5,0.6,3,0.05,0.3,-1.54884854,9845.11514556,-2.44001003,930,183.87458753,-0.02466459,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
698,40,3,2.5,0.6,2,0.05,0.3,-1.55527825,9844.47217475,-1.71523736,1102,218.7573047,-0.02867081,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
699,776,13,3.5,0.5,2,0.03,0.3,-1.55929256,9844.07074441,-1.76922794,1185,139.42705519,-0.02549986,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
700,477,8,2.5,0.6,3,0.05,0.15,-1.56284196,9843.71580388,-1.88386768,684,135.65312787,-0.04782553,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
701,162,3,3.5,0.6,4,0.08,0.3,-1.5671959,9843.28040973,-1.84393439,594,182.8721455,-0.02563076,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,ETH,1m,10000.0
