rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
219,381,5,4,0.4,2,0.05,0.15,-6.37000807,9362.99919294,-6.47365773,2403,693.62020796,-0.19204335,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
220,355,5,3.5,0.5,4,0.03,0.15,-6.37556542,9362.4434585,-6.42651829,2857,688.85071459,-0.20497881,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
221,527,8,3,0.6,2,0.08,0.15,-6.37563188,9362.43681156,-6.45838054,2185,718.63150434,-0.17503826,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
222,465,8,2.5,0.5,4,0.05,0.15,-6.38196159,9361.80384081,-6.38574396,2256,660.98650587,-0.19440945,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
223,535,8,3,0.6,4,0.03,0.15,-6.38596177,9361.40382274,-6.39868866,3118,735.27319061,-0.21112155,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
224,545,8,3.5,0.4,2,0.08,0.15,-6.38949123,9361.05087704,-6.39755235,1886,617.21927415,-0.18281938,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
225,517,8,3,0.5,4,0.03,0.15,-6.39916183,9360.08381681,-6.3997094,2948,699.98432682,-0.21128553,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
226,657,13,2.5,0.4,3,0.05,0.15,-6.41642405,9358.35759503,-6.61567473,2137,629.05748682,-0.17660082,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
227,811,13,4,0.4,2,0.03,0.15,-6.418412,9358.1587997,-6.418412,2801,643.39154823,-0.20989903,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
228,653,13,2.5,0.4,2,0.08,0.15,-6.42077393,9357.92260696,-6.42258051,2002,663.09266946,-0.18123414,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
229,269,5,2.5,0.6,4,0.08,0.15,-6.43089034,9356.91096569,-6.4679319,2237,715.2671051,-0.180628,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
230,727,13,3,0.5,3,0.03,0.15,-6.43214428,9356.78557203,-6.4329413,3005,708.91935474,-0.19197494,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
231,741,13,3,0.6,2,0.05,0.15,-6.4420792,9355.79207974,-6.44565479,2338,666.47135437,-0.19748579,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
232,715,13,3,0.4,4,0.03,0.15,-6.44314276,9355.68572384,-6.44541087,2714,642.76360745,-0.19834796,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
233,85,3,3,0.5,4,0.03,0.15,-6.46236516,9353.76348394,-6.48384801,2598,639.52099847,-0.20649414,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
234,201,3,4,0.6,2,0.05,0.15,-6.47003792,9352.99620772,-6.48528833,2576,737.67431527,-0.19114954,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
235,189,3,4,0.5,3,0.05,0.15,-6.48406329,9351.59367117,-6.48672269,2200,647.81463622,-0.18194521,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
236,441,8,2.5,0.4,3,0.05,0.15,-6.5078005,9349.2199499,-6.51727197,2298,664.74748576,-0.20046355,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
237,115,3,3.5,0.4,3,0.03,0.15,-6.5081548,9349.18451976,-6.50941343,2846,689.32025171,-0.21274041,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
238,251,5,2.5,0.5,4,0.08,0.15,-6.52210993,9347.78900739,-6.52356819,2065,657.23407245,-0.18539414,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
239,709,13,3,0.4,3,0.03,0.15,-6.53211824,9346.78817577,-6.54197779,2824,665.06933905,-0.19517786,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
240,695,13,2.5,0.6,3,0.08,0.15,-6.54429602,9345.57039763,-6.57736203,1953,642.16513078,-0.17655868,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
241,209,3,4,0.6,3,0.08,0.15,-6.55334183,9344.66581663,-6.55476576,1996,648.41266137,-0.18030566,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
242,443,8,2.5,0.4,3,0.08,0.15,-6.55787473,9344.21252725,-6.56917229,1954,623.84857428,-0.19060639,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
243,51,3,2.5,0.6,4,0.05,0.15,-6.56326537,9343.67346279,-6.57895012,2272,691.22298329,-0.20737451,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
244,543,8,3.5,0.4,2,0.05,0.15,-6.57135454,9342.86454595,-6.57638311,2383,683.21854501,-0.20569944,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
245,281,5,3,0.4,3,0.08,0.15,-6.59083083,9340.9169172,-6.60906907,1947,628.42341536,-0.18151443,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
246,745,13,3,0.6,3,0.03,0.15,-6.60718845,9339.28115523,-6.63487277,3091,727.67902932,-0.20250916,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
247,661,13,2.5,0.4,4,0.03,0.15,-6.61664366,9338.33563417,-6.61890756,2723,657.10593768,-0.21061165,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
248,403,5,4,0.5,3,0.03,0.15,-6.61840427,9338.15957261,-6.64145389,2760,654.08152406,-0.20670842,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
249,231,5,2.5,0.4,4,0.05,0.15,-6.61864884,9338.13511624,-6.62268448,2022,595.8371474,-0.20874707,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
250,423,5,4,0.6,3,0.05,0.15,-6.61878651,9338.1213492,-6.62639359,2128,612.6530788,-0.19380543,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
251,33,3,2.5,0.5,4,0.05,0.15,-6.61918455,9338.08154525,-6.63723505,2082,634.4030971,-0.21102964,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
252,513,8,3,0.5,3,0.05,0.15,-6.63472774,9336.52722622,-6.63472774,2343,674.4152826,-0.19009923,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
253,613,8,4,0.5,2,0.03,0.15,-6.64287541,9335.7124594,-6.64916833,3086,704.7299951,-0.21885021,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
254,793,13,3.5,0.6,2,0.03,0.15,-6.65215873,9334.78412701,-6.67263669,3008,689.35663327,-0.21745841,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
255,499,8,3,0.4,4,0.03,0.15,-6.65523238,9334.47676227,-6.65749534,2735,647.57704918,-0.1998227,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
256,319,5,3,0.6,4,0.03,0.15,-6.65756954,9334.24304646,-6.6702595,3130,745.85290547,-0.20188494,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
257,533,8,3,0.6,3,0.08,0.15,-6.66407501,9333.59249863,-6.68584514,2005,643.62070323,-0.18014998,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
258,561,8,3.5,0.5,2,0.05,0.15,-6.66454449,9333.54555084,-6.67087969,2403,686.5782411,-0.2101409,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
259,227,5,2.5,0.4,3,0.08,0.15,-6.66569604,9333.43039588,-6.71268877,2086,667.63342364,-0.19067315,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
260,301,5,3,0.5,4,0.03,0.15,-6.66796029,9333.20397068,-6.67204948,2940,714.95838933,-0.20294496,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
261,351,5,3.5,0.5,3,0.05,0.15,-6.68094495,9331.90550544,-6.7368105,2194,637.48283525,-0.18636994,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
262,697,13,2.5,0.6,4,0.03,0.15,-6.68279879,9331.7201206,-6.69362256,3058,745.94916756,-0.21668143,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
263,473,8,2.5,0.6,2,0.08,0.15,-6.68448272,9331.55172796,-6.69251844,2414,794.9485841,-0.18546416,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
264,183,3,4,0.5,2,0.05,0.15,-6.70263785,9329.73621483,-6.71883435,2562,736.86888919,-0.20342882,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
265,693,13,2.5,0.6,3,0.05,0.15,-6.70324352,9329.67564825,-6.7753055,2359,691.89370137,-0.19148271,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
266,583,8,3.5,0.6,3,0.03,0.15,-6.70653893,9329.34610735,-6.71110017,3075,711.73235367,-0.21740466,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
267,187,3,4,0.5,3,0.03,0.15,-6.71006904,9328.99309584,-6.71166085,2895,703.65776541,-0.21369156,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
268,31,3,2.5,0.5,4,0.03,0.15,-6.72266845,9327.73315497,-6.73967496,2547,629.49092436,-0.22361828,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
269,541,8,3.5,0.4,2,0.03,0.15,-6.73108329,9326.89167112,-6.73409534,3288,752.19336665,-0.21642846,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
270,165,3,4,0.4,2,0.05,0.15,-6.74029213,9325.97078746,-6.79876034,2465,718.56590525,-0.20239864,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
271,553,8,3.5,0.4,4,0.03,0.15,-6.74355509,9325.64449099,-6.76685495,2621,617.36546478,-0.20950554,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
272,515,8,3,0.5,3,0.08,0.15,-6.74739716,9325.26028422,-6.75419399,1938,625.76526943,-0.1808906,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
273,371,5,3.5,0.6,3,0.08,0.15,-6.75207688,9324.79231183,-6.75349786,1971,634.71401784,-0.19220232,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
274,207,3,4,0.6,3,0.05,0.15,-6.7534965,9324.65035012,-6.76109261,2338,680.35192289,-0.19820247,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
275,137,3,3.5,0.5,3,0.08,0.15,-6.77168962,9322.83103757,-6.77593151,2038,667.09822629,-0.19017006,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
276,9,3,2.5,0.4,3,0.05,0.15,-6.78287922,9321.71207791,-6.78616442,2349,709.39301499,-0.21516336,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
277,675,13,2.5,0.5,3,0.05,0.15,-6.78759206,9321.24079384,-6.9720744,2229,652.8678991,-0.18984033,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
278,149,3,3.5,0.6,2,0.08,0.15,-6.81121931,9318.87806865,-6.83349405,2436,784.0027727,-0.17430409,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
279,267,5,2.5,0.6,4,0.05,0.15,-6.81714908,9318.28509198,-6.83826102,2527,741.02739948,-0.20504954,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
280,677,13,2.5,0.5,3,0.08,0.15,-6.82277914,9317.72208577,-6.85750581,1832,597.62224525,-0.18408681,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
281,277,5,3,0.4,3,0.03,0.15,-6.84911285,9315.08871525,-6.86045379,2971,724.00353393,-0.22204443,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
282,399,5,4,0.5,2,0.05,0.15,-6.85281065,9314.71893539,-6.91862568,2420,689.06494057,-0.21599558,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
283,679,13,2.5,0.5,4,0.03,0.15,-6.86363012,9313.63698822,-6.86436583,2943,700.30866443,-0.22632096,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
284,113,3,3.5,0.4,2,0.08,0.15,-6.86486082,9313.51391822,-6.92936973,2306,743.06787498,-0.18636802,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
285,757,13,3.5,0.4,2,0.03,0.15,-6.86733488,9313.26651154,-6.86733488,2995,700.44371719,-0.22258789,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
286,775,13,3.5,0.5,2,0.03,0.15,-6.86812319,9313.18768089,-6.86835118,2994,693.26052669,-0.21193158,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
287,509,8,3,0.5,2,0.08,0.15,-6.91539372,9308.46062785,-6.96817157,2174,714.32472361,-0.19140776,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
288,299,5,3,0.5,3,0.08,0.15,-6.95489444,9304.51055553,-6.95595979,2063,667.26516038,-0.19607944,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
289,689,13,2.5,0.6,2,0.08,0.15,-6.95542515,9304.45748537,-6.99676841,2088,690.10354865,-0.18803124,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
290,349,5,3.5,0.5,3,0.03,0.15,-6.96240327,9303.75967342,-6.98378084,2931,699.86245024,-0.22545853,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
291,229,5,2.5,0.4,4,0.03,0.15,-6.97265812,9302.73418761,-6.98030397,2571,632.88733674,-0.23095542,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
292,147,3,3.5,0.6,2,0.05,0.15,-6.9965597,9300.34403015,-7.01172425,2849,822.29626132,-0.20556559,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
293,481,8,2.5,0.6,4,0.03,0.15,-7.01099646,9298.90035429,-7.02279621,3131,762.2903575,-0.21369616,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
294,363,5,3.5,0.6,2,0.05,0.15,-7.01827735,9298.17226529,-7.04865986,2612,742.75416648,-0.20736974,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
295,65,3,3,0.4,3,0.08,0.15,-7.01901683,9298.09831688,-7.06125991,2002,651.83284029,-0.19431208,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
296,531,8,3,0.6,3,0.05,0.15,-7.01970179,9298.02982112,-7.06604906,2432,694.30350609,-0.20782984,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
297,577,8,3.5,0.6,2,0.03,0.15,-7.03766548,9296.23345203,-7.08782502,3376,782.09659838,-0.22837662,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
298,463,8,2.5,0.5,4,0.03,0.15,-7.06932762,9293.06723767,-7.07158055,3019,731.13813085,-0.21786883,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
299,525,8,3,0.6,2,0.05,0.15,-7.07046755,9292.9532454,-7.14289395,2704,784.10071837,-0.20757119,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
300,131,3,3.5,0.5,2,0.08,0.15,-7.08568481,9291.43151866,-7.10789394,2430,782.13921586,-0.19211298,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
301,651,13,2.5,0.4,2,0.05,0.15,-7.08861421,9291.13857931,-7.08973527,2487,720.35455695,-0.22040593,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
302,49,3,2.5,0.6,4,0.03,0.15,-7.088894,9291.11059991,-7.09838237,2749,684.20206235,-0.22589617,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
303,459,8,2.5,0.5,3,0.05,0.15,-7.09079941,9290.92005853,-7.0949223,2461,717.55464359,-0.21892149,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
304,379,5,4,0.4,2,0.03,0.15,-7.09905514,9290.09448636,-7.16561954,3326,774.21848483,-0.21571591,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
305,11,3,2.5,0.4,3,0.08,0.15,-7.10078847,9289.92115269,-7.11731927,2143,691.09711093,-0.19978806,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
306,365,5,3.5,0.6,2,0.08,0.15,-7.15304129,9284.69587077,-7.18635127,2198,707.83537845,-0.19270235,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
307,493,8,3,0.4,3,0.03,0.15,-7.16137859,9283.86214088,-7.16385142,2997,713.54139655,-0.22031891,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
308,249,5,2.5,0.5,4,0.05,0.15,-7.16384082,9283.61591833,-7.17061834,2353,694.7946689,-0.22316065,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
309,265,5,2.5,0.6,4,0.03,0.15,-7.20357853,9279.64214733,-7.21619426,3159,752.37532086,-0.22971444,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
310,479,8,2.5,0.6,3,0.08,0.15,-7.20760426,9279.23957383,-7.21324029,2147,692.31685032,-0.20551264,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
311,347,5,3.5,0.5,2,0.08,0.15,-7.20799178,9279.20082156,-7.21598242,2174,702.80602901,-0.18670096,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
312,135,3,3.5,0.5,3,0.05,0.15,-7.22256635,9277.74336486,-7.22520475,2367,707.0190765,-0.21213929,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
313,369,5,3.5,0.6,3,0.05,0.15,-7.22574125,9277.42587508,-7.23329889,2351,674.15949289,-0.2038781,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
314,223,5,2.5,0.4,3,0.03,0.15,-7.2336942,9276.63058027,-7.24092329,3061,754.87208275,-0.23699536,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
315,703,13,3,0.4,2,0.03,0.15,-7.24589844,9275.41015621,-7.24589844,3168,742.82436208,-0.24033994,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
316,461,8,2.5,0.5,3,0.08,0.15,-7.27408112,9272.59188756,-7.27762319,2087,669.04682114,-0.20799684,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
317,61,3,3,0.4,3,0.03,0.15,-7.28401729,9271.59827106,-7.28526547,2945,727.28732974,-0.23365507,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
318,491,8,3,0.4,2,0.08,0.15,-7.29033291,9270.96670939,-7.29831645,2154,707.22389828,-0.19962261,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
319,421,5,4,0.6,3,0.03,0.15,-7.30663386,9269.33661373,-7.31647305,2922,691.98986366,-0.23506882,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
320,129,3,3.5,0.5,2,0.05,0.15,-7.34858546,9265.14145416,-7.36369261,2838,823.74630566,-0.21804358,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
