rank,run_id,max_abs_weight,volume_lookback,spike_multiplier,volume_drop_ratio,pullback_tolerance_pct,breakout_buffer_pct,step_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
665,170,1,2,3,0.35,0.3,0.1,0.2,-2.41595427,9758.40457252,-2.80411606,207,183.17762771,-0.03694199,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
666,179,1,2,3,0.35,0.5,0.1,0.2,-2.41595427,9758.40457252,-2.80411606,207,183.17762771,-0.03694199,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
667,188,1,2,3,0.35,0.8,0.1,0.2,-2.41595427,9758.40457252,-2.80411606,207,183.17762771,-0.03694199,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
668,270,1,2,4,0.35,0.8,0.1,0.3,-2.42204934,9757.79506647,-2.47572633,157,206.11840741,-0.03218363,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
669,1092,1,8,2.5,0.5,0.5,0,0.3,-2.42614223,9757.3857768,-2.52697,205,294.44429507,-0.02959631,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
670,91,1,2,2.5,0.35,0.5,0,0.1,-2.43109945,9756.89005499,-2.53173041,306,154.05004026,-0.05879922,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
671,206,1,2,3,0.5,0.5,0.1,0.2,-2.43551742,9756.44825769,-2.76414792,216,191.06645593,-0.03809196,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
672,215,1,2,3,0.5,0.8,0.1,0.2,-2.43551742,9756.44825769,-2.76414792,216,191.06645593,-0.03809196,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
673,394,1,3,2,0.65,0.5,0.1,0.1,-2.43617944,9756.38205589,-2.5579902,309,139.76031583,-0.05233602,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
674,403,1,3,2,0.65,0.8,0.1,0.1,-2.43617944,9756.38205589,-2.5579902,309,139.76031583,-0.05233602,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
675,550,1,3,3,0.65,0.5,0,0.1,-2.43965973,9756.03402698,-2.50933821,247,122.39190644,-0.06580002,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
676,559,1,3,3,0.65,0.8,0,0.1,-2.43965973,9756.03402698,-2.50933821,247,122.39190644,-0.06580002,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
677,86,1,2,2.5,0.35,0.3,0.05,0.2,-2.43986681,9756.01331865,-2.53777278,258,222.46966411,-0.03652818,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
678,95,1,2,2.5,0.35,0.5,0.05,0.2,-2.43986681,9756.01331865,-2.53777278,258,222.46966411,-0.03652818,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
679,475,1,3,2.5,0.65,0.5,0.1,0.1,-2.4468303,9755.31696994,-2.94095619,251,115.7912463,-0.05010262,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
680,484,1,3,2.5,0.65,0.8,0.1,0.1,-2.4468303,9755.31696994,-2.94095619,251,115.7912463,-0.05010262,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
681,104,1,2,2.5,0.35,0.8,0.05,0.2,-2.45034796,9754.96520403,-2.54824341,259,222.42841468,-0.03659955,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
682,760,1,5,2.5,0.5,0.3,0.05,0.1,-2.45433601,9754.56639926,-2.60267569,229,115.87632518,-0.05621047,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
683,284,1,2,4,0.5,0.5,0.05,0.2,-2.45500902,9754.49909769,-2.683975,182,175.40361259,-0.04250526,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
684,293,1,2,4,0.5,0.8,0.05,0.2,-2.45500902,9754.49909769,-2.683975,182,175.40361259,-0.04250526,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
685,664,1,5,2,0.35,0.5,0.1,0.1,-2.46305369,9753.69463103,-2.54937381,279,125.96683836,-0.04910261,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
686,673,1,5,2,0.35,0.8,0.1,0.1,-2.46305369,9753.69463103,-2.54937381,279,125.96683836,-0.04910261,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
687,787,1,5,2.5,0.65,0.3,0.05,0.1,-2.46830685,9753.16931465,-2.60841672,237,118.27917527,-0.05692638,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
688,876,1,5,3,0.65,0.5,0,0.3,-2.47261557,9752.73844294,-2.8597356,194,270.68043518,-0.02910149,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
689,275,1,2,4,0.5,0.3,0.05,0.2,-2.48716956,9751.28304418,-2.71606005,180,172.24574546,-0.04393647,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
690,655,1,5,2,0.35,0.3,0.1,0.1,-2.50217804,9749.7821962,-2.58846353,277,124.3471683,-0.05177776,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
691,252,1,2,4,0.35,0.3,0.1,0.3,-2.5090184,9749.09815959,-2.56264756,156,203.73269148,-0.0340006,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
692,261,1,2,4,0.35,0.5,0.1,0.3,-2.5090184,9749.09815959,-2.56264756,156,203.73269148,-0.0340006,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
693,769,1,5,2.5,0.5,0.5,0.05,0.1,-2.51037516,9748.96248391,-2.65862962,231,116.64313813,-0.05740787,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
694,100,1,2,2.5,0.35,0.8,0,0.1,-2.5115697,9748.84302963,-2.61211767,308,154.01355023,-0.06085334,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
695,1130,1,8,2.5,0.65,0.8,0.05,0.2,-2.5120595,9748.79404981,-2.68575181,198,188.1880208,-0.03418694,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
696,945,1,5,4,0.5,0.8,0.1,0.3,-2.51593861,9748.40613892,-3.13683404,128,174.54311393,-0.03228523,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
697,778,1,5,2.5,0.5,0.8,0.05,0.1,-2.52185484,9747.81451588,-2.67009185,232,117.41866151,-0.05730578,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
698,224,1,2,3,0.65,0.3,0.1,0.2,-2.52227783,9747.77221652,-2.80260424,219,192.57053742,-0.04005834,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
699,281,1,2,4,0.5,0.5,0,0.2,-2.53383551,9746.6164493,-2.70068178,202,206.7222663,-0.03784031,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
700,290,1,2,4,0.5,0.8,0,0.2,-2.53383551,9746.6164493,-2.70068178,202,206.7222663,-0.03784031,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
701,379,1,3,2,0.65,0.3,0,0.1,-2.53794815,9746.20518546,-2.54896002,380,181.44143405,-0.08338762,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
702,885,1,5,3,0.65,0.8,0,0.3,-2.54244439,9745.75556141,-2.92928724,195,272.91457459,-0.029493,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
703,1121,1,8,2.5,0.65,0.5,0.05,0.2,-2.54554045,9745.44595519,-2.71917311,197,186.60115283,-0.03501241,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
704,272,1,2,4,0.5,0.3,0,0.2,-2.54560189,9745.43981051,-2.71242803,200,203.57159555,-0.03859641,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
705,796,1,5,2.5,0.65,0.5,0.05,0.1,-2.54600483,9745.39951694,-2.68600308,240,119.82496921,-0.05859622,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
706,233,1,2,3,0.65,0.5,0.1,0.2,-2.55246504,9744.75349641,-2.83270463,220,192.52160565,-0.04042484,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
707,242,1,2,3,0.65,0.8,0.1,0.2,-2.55246504,9744.75349641,-2.83270463,220,192.52160565,-0.04042484,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
708,805,1,5,2.5,0.65,0.8,0.05,0.1,-2.55748032,9744.25196846,-2.69746208,241,120.60020992,-0.05848362,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
709,266,1,2,4,0.35,0.8,0.05,0.2,-2.56366148,9743.63385152,-2.79233372,173,165.86996865,-0.04041098,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
710,1185,1,8,3,0.5,0.8,0.05,0.3,-2.56636792,9743.3632077,-2.91564123,151,202.88122754,-0.03434135,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
711,1115,1,8,2.5,0.65,0.3,0.1,0.2,-2.57719513,9742.28048653,-2.94966958,184,167.80707605,-0.0372816,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
712,1170,1,8,3,0.5,0.3,0.1,0.3,-2.5812032,9741.87967954,-3.08866988,139,175.23788096,-0.03541106,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
713,677,1,5,2,0.5,0.3,0,0.2,-2.583454,9741.65459964,-2.66726671,328,305.91567441,-0.04326849,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
714,936,1,5,4,0.5,0.5,0.1,0.3,-2.58523959,9741.47604062,-3.13922416,125,169.70276075,-0.03353358,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
715,437,1,3,2.5,0.5,0.3,0.05,0.2,-2.58793469,9741.20653052,-2.6117526,252,225.92927009,-0.03481183,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
716,311,1,2,4,0.65,0.5,0.05,0.2,-2.59043939,9740.95606111,-2.81908747,185,176.90891966,-0.04631936,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
717,320,1,2,4,0.65,0.8,0.05,0.2,-2.59043939,9740.95606111,-2.81908747,185,176.90891966,-0.04631936,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
718,248,1,2,4,0.35,0.3,0.05,0.2,-2.59713642,9740.28635762,-2.82573009,172,164.30068231,-0.04149002,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
719,257,1,2,4,0.35,0.5,0.05,0.2,-2.59713642,9740.28635762,-2.82573009,172,164.30068231,-0.04149002,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
720,302,1,2,4,0.65,0.3,0.05,0.2,-2.60401368,9739.59863173,-2.83262991,184,175.34916396,-0.04738153,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
721,1179,1,8,3,0.5,0.5,0.1,0.3,-2.61234252,9738.76574832,-3.14131424,142,184.58712696,-0.03569801,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
722,388,1,3,2,0.65,0.5,0,0.1,-2.61249397,9738.75060284,-2.62349743,385,184.50517577,-0.08675899,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
723,397,1,3,2,0.65,0.8,0,0.1,-2.61249397,9738.75060284,-2.62349743,385,184.50517577,-0.08675899,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
724,1083,1,8,2.5,0.5,0.3,0,0.3,-2.61260867,9738.73913258,-2.71324375,205,294.23905512,-0.03229495,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
725,793,1,5,2.5,0.65,0.5,0,0.1,-2.62454259,9737.54574092,-2.66721916,260,127.75084137,-0.06891888,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
726,1064,1,8,2.5,0.35,0.5,0,0.2,-2.62923597,9737.07640347,-2.71648669,202,199.51755395,-0.03603042,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
727,661,1,5,2,0.35,0.5,0.05,0.1,-2.63511067,9736.4889327,-2.6857851,292,136.93698005,-0.049932,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
728,1055,1,8,2.5,0.35,0.3,0,0.2,-2.64574284,9735.42571648,-2.73297877,201,199.46562981,-0.03714376,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
729,1112,1,8,2.5,0.65,0.3,0.05,0.2,-2.6476167,9735.23833021,-2.82106749,197,186.5313601,-0.03711472,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
730,802,1,5,2.5,0.65,0.8,0,0.1,-2.64790897,9735.20910262,-2.6905753,261,128.5139589,-0.0689775,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
731,1073,1,8,2.5,0.35,0.8,0,0.2,-2.65332831,9734.66716946,-2.74055744,204,201.09780549,-0.03687654,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
732,1197,1,8,3,0.65,0.3,0.1,0.3,-2.65659352,9734.34064844,-2.89896944,143,188.31557429,-0.03837827,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
733,190,1,2,3,0.5,0.3,0,0.1,-2.66093214,9733.90678573,-2.89240577,283,140.55124079,-0.06805391,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
734,1215,1,8,3,0.65,0.8,0.1,0.3,-2.66248577,9733.75142293,-2.90484702,146,193.05029062,-0.03752432,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
735,113,1,2,2.5,0.5,0.3,0.05,0.2,-2.66335334,9733.66466576,-2.77502079,272,243.21869157,-0.04153116,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
736,670,1,5,2,0.35,0.8,0.05,0.1,-2.6674144,9733.2585599,-2.71807202,293,136.90189181,-0.05217121,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
737,122,1,2,2.5,0.5,0.5,0.05,0.2,-2.67291593,9732.70840727,-2.78457241,273,243.19582857,-0.04142275,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
738,131,1,2,2.5,0.5,0.8,0.05,0.2,-2.67291593,9732.70840727,-2.78457241,273,243.19582857,-0.04142275,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
739,652,1,5,2,0.35,0.3,0.05,0.1,-2.67406722,9732.59327841,-2.72472137,290,135.31303263,-0.05263852,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
740,446,1,3,2.5,0.5,0.5,0.05,0.2,-2.69591803,9730.40819705,-2.71970953,254,227.51188208,-0.03651459,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
741,489,1,3,3,0.35,0.3,0,0.3,-2.70172281,9729.82771947,-3.16217525,208,287.7387632,-0.03221064,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
742,498,1,3,3,0.35,0.5,0,0.3,-2.70172281,9729.82771947,-3.16217525,208,287.7387632,-0.03221064,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
743,749,1,5,2.5,0.35,0.8,0,0.2,-2.70652828,9729.34717165,-2.79285943,230,220.71827005,-0.03766251,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
744,455,1,3,2.5,0.5,0.8,0.05,0.2,-2.71872807,9728.12719254,-2.742514,255,229.05042374,-0.03649621,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
745,633,1,3,4,0.65,0.5,0,0.3,-2.72461042,9727.5389584,-3.68896136,174,239.53303974,-0.03273222,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
746,642,1,3,4,0.65,0.8,0,0.3,-2.72461042,9727.5389584,-3.68896136,174,239.53303974,-0.03273222,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
747,1106,1,8,2.5,0.5,0.8,0.1,0.2,-2.72900018,9727.09998197,-3.10089424,184,167.60561976,-0.03812427,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
748,433,1,3,2.5,0.5,0.3,0,0.1,-2.73214346,9726.78565355,-2.74567504,296,147.45226422,-0.06682739,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
749,518,1,3,3,0.5,0.3,0.05,0.2,-2.73643081,9726.35691928,-2.90148597,206,183.10544207,-0.03631398,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
750,740,1,5,2.5,0.35,0.5,0,0.2,-2.73979527,9726.02047324,-2.82609689,229,219.13053273,-0.03866405,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
751,199,1,2,3,0.5,0.5,0,0.1,-2.74135373,9725.86462653,-2.97263612,287,141.29402808,-0.07093244,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
752,208,1,2,3,0.5,0.8,0,0.1,-2.74135373,9725.86462653,-2.97263612,287,141.29402808,-0.07093244,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
753,1,1,2,2,0.35,0.3,0,0.1,-2.76468703,9723.53129735,-2.77847173,384,180.17627321,-0.07689303,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
754,494,1,3,3,0.35,0.3,0.1,0.2,-2.77142418,9722.85758199,-2.95963506,182,162.70331654,-0.03704848,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
755,503,1,3,3,0.35,0.5,0.1,0.2,-2.77142418,9722.85758199,-2.95963506,182,162.70331654,-0.03704848,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
756,1097,1,8,2.5,0.5,0.5,0.1,0.2,-2.78657675,9721.34232467,-3.15825068,183,166.00822399,-0.03936575,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
757,264,1,2,4,0.35,0.8,0,0.3,-2.78935497,9721.06450309,-3.31957825,186,269.73116978,-0.03239984,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
758,686,1,5,2,0.5,0.5,0,0.2,-2.80005298,9719.99470233,-2.88367934,330,307.21043963,-0.04844103,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
759,1067,1,8,2.5,0.35,0.5,0.05,0.2,-2.80834839,9719.16516124,-2.92288224,186,168.38553428,-0.0367736,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
760,1143,1,8,3,0.35,0.3,0.1,0.3,-2.80984698,9719.01530232,-3.31261957,132,149.1158378,-0.03244517,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
761,1040,1,8,2,0.65,0.5,0.05,0.2,-2.81209478,9718.79052187,-2.89952248,266,230.6258956,-0.0417609,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
762,1049,1,8,2,0.65,0.8,0.05,0.2,-2.81209478,9718.79052187,-2.89952248,266,230.6258956,-0.0417609,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
763,1128,1,8,2.5,0.65,0.8,0,0.3,-2.81261335,9718.73866538,-2.91304175,213,298.29433397,-0.03392306,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
764,819,1,5,3,0.35,0.3,0.1,0.3,-2.81573459,9718.42654086,-3.22912818,151,179.25389635,-0.02936875,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
765,873,1,5,3,0.65,0.3,0.1,0.3,-2.82301134,9717.698866,-3.46408059,168,220.88969163,-0.03188335,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
766,1103,1,8,2.5,0.5,0.8,0.05,0.2,-2.82449805,9717.55019489,-2.9976337,194,183.23980026,-0.03802171,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
767,1076,1,8,2.5,0.35,0.8,0.05,0.2,-2.83239641,9716.76035899,-2.94690192,188,169.96573433,-0.03756818,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
768,695,1,5,2,0.5,0.8,0,0.2,-2.83249033,9716.75096703,-2.91608878,331,307.17086002,-0.04930554,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
769,527,1,3,3,0.5,0.5,0.05,0.2,-2.83690335,9716.30966499,-3.00178802,207,183.03617332,-0.03772113,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
770,315,1,2,4,0.65,0.5,0.1,0.3,-2.83777951,9716.22204877,-2.89122782,165,216.03489944,-0.0388722,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
771,324,1,2,4,0.65,0.8,0.1,0.3,-2.83777951,9716.22204877,-2.89122782,165,216.03489944,-0.0388722,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
772,442,1,3,2.5,0.5,0.5,0,0.1,-2.83858191,9716.14180924,-2.85209867,301,149.76409814,-0.07017321,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
773,10,1,2,2,0.35,0.5,0,0.1,-2.8395498,9716.04502046,-2.85332389,387,181.68474329,-0.07978977,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
