rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,min_price_move_pct,cooldown_bars,max_hold_bars,stop_loss_pct,take_profit_pct,max_trades_per_day,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
380,468,13,3,0.4,4,0.03,0.3,0.05,20,240,0.3,1.2,100,-1.06171019,9893.82898071,-1.13552372,602,135.41746348,-0.06099302,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
381,167,13,3,0.4,4,0.03,0.3,0.03,20,60,0.3,0.8,60,-1.06216212,9893.78378788,-1.06216212,645,106.64914046,-0.09921991,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
382,171,13,3,0.4,4,0.03,0.3,0.03,20,60,0.3,1.2,100,-1.06276212,9893.72378786,-1.06276212,663,112.08919706,-0.08980555,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
383,603,13,3,0.4,4,0.03,0.3,0.1,10,120,0.3,1.2,100,-1.06332186,9893.66781433,-1.10013957,370,64.20557432,-0.05979207,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
384,440,13,3,0.4,4,0.03,0.3,0.05,20,120,0.3,1.2,60,-1.07010451,9892.98954927,-1.09175346,584,109.59101771,-0.0812357,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
385,22,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,0.8,30,-1.07015815,9892.98418488,-1.07590508,522,133.6515819,-0.06605193,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
386,170,13,3,0.4,4,0.03,0.3,0.03,20,60,0.3,1.2,60,-1.0743997,9892.5600295,-1.0743997,654,110.41663868,-0.09132136,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
387,236,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,0.4,60,-1.07650437,9892.34956266,-1.10666825,677,158.62016156,-0.06667342,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
388,13,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,0.8,30,-1.08265675,9891.73432502,-1.08453912,518,130.53174962,-0.06808339,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
389,394,13,3,0.4,4,0.03,0.3,0.05,10,240,0.5,1.2,30,-1.08297421,9891.70257883,-1.09056458,486,106.295203,-0.07532346,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
390,188,13,3,0.4,4,0.03,0.3,0.03,20,60,0.8,1.2,60,-1.083315,9891.66850025,-1.08644699,651,115.45481943,-0.08397205,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
391,602,13,3,0.4,4,0.03,0.3,0.1,10,120,0.3,1.2,60,-1.08460554,9891.53944596,-1.12141533,368,63.24576852,-0.06185863,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
392,106,13,3,0.4,4,0.03,0.3,0.03,10,60,0.8,1.2,30,-1.0852782,9891.4721805,-1.09011819,499,107.05268222,-0.07454344,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
393,10,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,0.4,30,-1.08866969,9891.13303053,-1.09055195,508,123.60770543,-0.06875575,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
394,228,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,0.4,100,-1.09446476,9890.55352442,-1.11751536,672,149.74137223,-0.06652371,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
395,554,13,3,0.4,4,0.03,0.3,0.1,5,240,0.5,0.8,60,-1.09803,9890.19699973,-1.14955436,414,78.22972345,-0.05152144,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
396,441,13,3,0.4,4,0.03,0.3,0.05,20,120,0.3,1.2,100,-1.09952647,9890.04735348,-1.12116898,587,110.05593888,-0.08320299,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
397,189,13,3,0.4,4,0.03,0.3,0.03,20,60,0.8,1.2,100,-1.10406333,9889.59366682,-1.10719467,655,116.16061907,-0.08549357,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
398,1,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,0.4,30,-1.11067317,9888.93268343,-1.112555,499,116.4481981,-0.07428457,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
399,124,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,1.2,30,-1.11705195,9888.29480503,-1.11705195,520,122.92542861,-0.07452162,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
400,385,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,1.2,30,-1.1172274,9888.27725956,-1.12481515,456,88.45429146,-0.10064966,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
401,227,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,0.4,60,-1.11798052,9888.20194828,-1.14102564,664,148.29983684,-0.0686003,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
402,130,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,0.8,30,-1.11889249,9888.11075082,-1.133749,515,132.96335339,-0.06212315,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
403,449,13,3,0.4,4,0.03,0.3,0.05,20,120,0.5,1.2,60,-1.12399152,9887.60084778,-1.14578208,607,119.39063535,-0.07751666,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
404,450,13,3,0.4,4,0.03,0.3,0.05,20,120,0.5,1.2,100,-1.12399152,9887.60084778,-1.14578208,607,119.39063535,-0.07751666,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
405,253,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,0.4,30,-1.12721839,9887.27816142,-1.13452169,479,105.97247191,-0.08819261,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
406,247,13,3,0.4,4,0.03,0.3,0.05,5,60,0.3,0.8,30,-1.1297669,9887.02331003,-1.14868,472,96.37462148,-0.08978596,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
407,367,13,3,0.4,4,0.03,0.3,0.05,10,120,0.5,1.2,30,-1.13780846,9886.21915417,-1.14903498,471,98.2763447,-0.08522418,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
408,112,13,3,0.4,4,0.03,0.3,0.03,10,120,0.3,0.8,30,-1.13950229,9886.04977129,-1.14263398,495,113.59469456,-0.09159167,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
409,382,13,3,0.4,4,0.03,0.3,0.05,10,240,0.3,0.8,30,-1.14126291,9885.87370867,-1.1441295,450,85.9218962,-0.10258321,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
410,145,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,0.4,30,-1.15543726,9884.45627408,-1.16710345,513,127.17293143,-0.07312278,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
411,133,13,3,0.4,4,0.03,0.3,0.03,10,120,0.8,1.2,30,-1.16275606,9883.72439448,-1.16275606,522,133.19596287,-0.07404001,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
412,194,13,3,0.4,4,0.03,0.3,0.03,20,120,0.3,0.8,60,-1.16482659,9883.51734081,-1.19584626,668,123.61404748,-0.08828861,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
413,476,13,3,0.4,4,0.03,0.3,0.05,20,240,0.5,1.2,60,-1.16740257,9883.25974262,-1.34799775,623,142.80901948,-0.06312815,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
414,477,13,3,0.4,4,0.03,0.3,0.05,20,240,0.5,1.2,100,-1.16740257,9883.25974262,-1.34799775,623,142.80901948,-0.06312815,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
415,232,13,3,0.4,4,0.03,0.3,0.03,20,240,0.5,1.2,30,-1.16773953,9883.22604724,-1.21819964,474,120.54351443,-0.06046952,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
416,564,13,3,0.4,4,0.03,0.3,0.1,5,240,0.8,0.8,100,-1.17967661,9882.03233944,-1.24052745,456,110.94682812,-0.03844666,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
417,268,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,1.2,30,-1.18066627,9881.93337338,-1.18910502,495,115.95281455,-0.0734099,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
418,142,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,1.2,30,-1.18096876,9881.90312448,-1.18096876,506,125.07209102,-0.07760685,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
419,298,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,0.4,30,-1.18199588,9881.80041173,-1.19958451,462,103.93149717,-0.09403596,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
420,335,13,3,0.4,4,0.03,0.3,0.05,10,60,0.5,0.4,60,-1.19210323,9880.7896767,-1.2077093,712,128.70486551,-0.08643088,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
421,292,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,0.8,30,-1.19282603,9880.71739731,-1.21724224,521,146.17347315,-0.05789907,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
422,350,13,3,0.4,4,0.03,0.3,0.05,10,60,0.8,1.2,60,-1.20511019,9879.48898149,-1.22193251,736,143.5061437,-0.08323441,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
423,204,13,3,0.4,4,0.03,0.3,0.03,20,120,0.5,0.8,100,-1.20784273,9879.21572675,-1.25682457,684,143.51536395,-0.08047385,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
424,241,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,1.2,30,-1.20904913,9879.09508736,-1.32403457,502,129.21973279,-0.06440172,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
425,397,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,0.4,30,-1.20976158,9879.0238418,-1.23057081,483,125.4346875,-0.06264769,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
426,620,13,3,0.4,4,0.03,0.3,0.1,10,120,0.8,1.2,60,-1.21026629,9878.97337099,-1.29718288,361,73.46905201,-0.05596516,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
427,621,13,3,0.4,4,0.03,0.3,0.1,10,120,0.8,1.2,100,-1.21026629,9878.97337099,-1.29718288,361,73.46905201,-0.05596516,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
428,563,13,3,0.4,4,0.03,0.3,0.1,5,240,0.8,0.8,60,-1.21273435,9878.72656486,-1.27356484,434,106.63782097,-0.03947197,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
429,271,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,0.4,30,-1.21278712,9878.72128792,-1.23037026,457,100.33688318,-0.10255249,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
430,179,13,3,0.4,4,0.03,0.3,0.03,20,60,0.5,1.2,60,-1.21311267,9878.68873345,-1.21311267,645,111.96526551,-0.09794829,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
431,531,13,3,0.4,4,0.03,0.3,0.1,5,120,0.5,1.2,100,-1.22356495,9877.64350469,-1.2951047,421,81.29009828,-0.05617946,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
432,180,13,3,0.4,4,0.03,0.3,0.03,20,60,0.5,1.2,100,-1.22431553,9877.56844717,-1.22431553,647,111.96134644,-0.09926679,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
433,482,13,3,0.4,4,0.03,0.3,0.05,20,240,0.8,0.8,60,-1.22456922,9877.543078,-1.33233801,634,147.78464894,-0.06277429,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
434,483,13,3,0.4,4,0.03,0.3,0.05,20,240,0.8,0.8,100,-1.22456922,9877.543078,-1.33233801,634,147.78464894,-0.06277429,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
435,16,13,3,0.4,4,0.03,0.3,0.03,5,60,0.5,1.2,30,-1.22514018,9877.48598247,-1.22701983,515,131.12304181,-0.07129116,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
436,19,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,0.4,30,-1.2251492,9877.48508039,-1.22702885,513,127.09122031,-0.07947945,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
437,376,13,3,0.4,4,0.03,0.3,0.05,10,120,0.8,1.2,30,-1.22601416,9877.39858365,-1.2456584,490,113.68008863,-0.06988379,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
438,238,13,3,0.4,4,0.03,0.3,0.03,20,240,0.8,0.8,30,-1.22917126,9877.08287395,-1.24925031,488,115.30745271,-0.07575754,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
439,277,13,3,0.4,4,0.03,0.3,0.05,5,120,0.3,1.2,30,-1.23481482,9876.51851785,-1.25239404,484,119.52890462,-0.081164,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
440,530,13,3,0.4,4,0.03,0.3,0.1,5,120,0.5,1.2,60,-1.23586741,9876.41325921,-1.30739824,412,79.61958422,-0.05735339,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
441,154,13,3,0.4,4,0.03,0.3,0.03,10,240,0.8,0.4,30,-1.23739048,9876.26095201,-1.24583232,520,136.88110311,-0.07467741,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
442,256,13,3,0.4,4,0.03,0.3,0.05,5,60,0.5,0.8,30,-1.23815466,9876.18453446,-1.24544977,486,107.06122829,-0.09186281,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
443,139,13,3,0.4,4,0.03,0.3,0.03,10,240,0.3,0.8,30,-1.23843723,9876.156277,-1.24156579,494,114.49144532,-0.09795921,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
444,121,13,3,0.4,4,0.03,0.3,0.03,10,120,0.5,0.8,30,-1.24222642,9875.77735766,-1.24535486,522,124.47563641,-0.08123279,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
445,40,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,0.8,30,-1.2430233,9875.69767038,-1.24490261,546,150.51557532,-0.06799857,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
446,265,13,3,0.4,4,0.03,0.3,0.05,5,60,0.8,0.8,30,-1.24651611,9875.34838895,-1.26120454,492,115.21076293,-0.0777001,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
447,28,13,3,0.4,4,0.03,0.3,0.03,5,120,0.3,0.4,30,-1.24878511,9875.12148931,-1.25066432,516,131.6592344,-0.08000642,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
448,400,13,3,0.4,4,0.03,0.3,0.05,10,240,0.8,0.8,30,-1.24989273,9875.01072715,-1.2535777,512,135.41968865,-0.066629,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
449,347,13,3,0.4,4,0.03,0.3,0.05,10,60,0.8,0.8,60,-1.25511341,9874.48865921,-1.26383753,736,143.88672153,-0.08126754,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
450,212,13,3,0.4,4,0.03,0.3,0.03,20,120,0.8,0.8,60,-1.25552109,9874.44789111,-1.31497768,702,152.9766936,-0.07032709,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
451,151,13,3,0.4,4,0.03,0.3,0.03,10,240,0.5,1.2,30,-1.266904,9873.30959984,-1.26983764,542,148.01694805,-0.07469604,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
452,203,13,3,0.4,4,0.03,0.3,0.03,20,120,0.5,0.8,60,-1.26773701,9873.22629931,-1.31664896,684,143.03391552,-0.08366271,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
453,197,13,3,0.4,4,0.03,0.3,0.03,20,120,0.3,1.2,60,-1.26789874,9873.21012633,-1.27576744,680,128.59125819,-0.08708291,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
454,55,13,3,0.4,4,0.03,0.3,0.03,5,240,0.3,0.4,30,-1.27557869,9872.44213059,-1.27745739,524,141.93173128,-0.07411078,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
455,4,13,3,0.4,4,0.03,0.3,0.03,5,60,0.3,0.8,30,-1.27575358,9872.42464233,-1.27763227,510,126.16320126,-0.07616876,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
456,280,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,0.4,30,-1.28035568,9871.96443234,-1.30475026,485,115.23685192,-0.0846308,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
457,540,13,3,0.4,4,0.03,0.3,0.1,5,120,0.8,1.2,100,-1.2860692,9871.39308004,-1.34491329,438,91.67517753,-0.0513426,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
458,326,13,3,0.4,4,0.03,0.3,0.05,10,60,0.3,0.4,60,-1.28778149,9871.22185085,-1.30337244,699,117.98703168,-0.10330471,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
459,319,13,3,0.4,4,0.03,0.3,0.05,5,240,0.8,0.8,30,-1.28995905,9871.00409478,-1.3059798,528,172.53129775,-0.0593885,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
460,25,13,3,0.4,4,0.03,0.3,0.03,5,60,0.8,1.2,30,-1.29753614,9870.24638575,-1.31867854,526,138.25472851,-0.0770352,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
461,289,13,3,0.4,4,0.03,0.3,0.05,5,120,0.8,0.4,30,-1.30511877,9869.48812299,-1.33665957,499,136.13191542,-0.06398356,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
462,213,13,3,0.4,4,0.03,0.3,0.03,20,120,0.8,0.8,100,-1.30752964,9869.24703628,-1.36695491,706,153.18162751,-0.07321387,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
463,37,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,0.4,30,-1.31024793,9868.97520651,-1.31212597,527,138.53009848,-0.07677554,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
464,307,13,3,0.4,4,0.03,0.3,0.05,5,240,0.5,0.4,30,-1.33615633,9866.38436688,-1.35202118,487,117.16320312,-0.08341064,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
465,304,13,3,0.4,4,0.03,0.3,0.05,5,240,0.3,1.2,30,-1.33976509,9866.02349128,-1.35732563,491,128.38992579,-0.08282229,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
466,195,13,3,0.4,4,0.03,0.3,0.03,20,120,0.3,0.8,100,-1.34472013,9865.52798697,-1.37568334,677,125.94567358,-0.08470948,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
467,64,13,3,0.4,4,0.03,0.3,0.03,5,240,0.5,0.4,30,-1.3511062,9864.88937982,-1.35298346,533,144.74127229,-0.07273811,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
468,43,13,3,0.4,4,0.03,0.3,0.03,5,120,0.5,1.2,30,-1.35166326,9864.83367431,-1.35354051,550,166.09545073,-0.06247048,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
469,286,13,3,0.4,4,0.03,0.3,0.05,5,120,0.5,1.2,30,-1.35519914,9864.48008562,-1.37707085,500,128.93386768,-0.08109187,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
470,353,13,3,0.4,4,0.03,0.3,0.05,10,120,0.3,0.4,60,-1.35655043,9864.34495716,-1.37213052,706,129.73729054,-0.10100183,4272,2026-07-03T07:17:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,"HYPE,BTC,ETH",1m,10000.0
