rank,run_id,max_abs_weight,volume_lookback,spike_multiplier,volume_drop_ratio,pullback_tolerance_pct,breakout_buffer_pct,step_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
374,2827,1,21,6,0.35,0.5,0.05,0.15,0.69797762,10069.79776162,-0.87387797,50,40.8166142,0.01625164,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
375,865,1,8,4,0.2,0.1,0,0.05,0.69397782,10069.39778196,-0.31608201,91,22.40101555,0.0269505,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
376,1873,1,13,5,0.2,0.1,0,0.05,0.6890885,10068.90884998,-0.2709335,53,13.39897502,0.03075418,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
377,111,1,5,3.5,0.45,0.1,0.1,0.15,0.68905929,10068.90592904,-1.16617598,124,88.98923064,0.0117763,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
378,878,1,8,4,0.2,0.1,0.1,0.1,0.68833922,10068.8339219,-2.3085818,83,36.48907768,0.00828478,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
379,4,1,5,3.5,0.2,0.1,0,0.2,0.68530946,10068.53094573,-1.1394158,116,104.87709407,0.00891193,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
380,814,1,8,3.5,0.35,0.5,0.1,0.1,0.68348595,10068.34859511,-1.37799161,114,49.2210083,0.00938772,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
381,929,1,8,4,0.35,0.3,0,0.05,0.67991682,10067.99168249,-0.3612285,108,27.80568501,0.02703817,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
382,2053,1,13,6,0.2,0.5,0.02,0.05,0.6675279,10066.75278989,-0.292862,55,15.8261326,0.03632594,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
383,764,1,8,3.5,0.2,0.5,0.05,0.2,0.66666676,10066.66667574,-1.43895285,102,87.47496615,0.00868295,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
384,2871,1,21,6,0.45,0.5,0.02,0.15,0.66356283,10066.35628286,-0.82176609,53,42.58787386,0.01344562,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
385,1547,1,13,3.5,0.45,0.1,0.05,0.15,0.66063172,10066.06317217,-1.37128161,98,64.74210552,0.00847582,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
386,2090,1,13,6,0.35,0.3,0.05,0.1,0.65989834,10065.98983379,-0.72002101,55,28.81250236,0.01829455,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
387,896,1,8,4,0.2,0.3,0.1,0.2,0.65832697,10065.8326972,-1.64199086,83,72.18856147,0.00842339,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
388,2475,1,21,4.5,0.2,0.3,0.05,0.15,0.65792463,10065.79246316,-1.06082323,75,60.31157158,0.01401092,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
389,874,1,8,4,0.2,0.1,0.05,0.1,0.6560646,10065.60646049,-2.3085818,84,36.48026965,0.00791471,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
390,2524,1,21,4.5,0.35,0.3,0.05,0.2,0.65458271,10065.45827131,-1.50632496,80,82.27634781,0.009874,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
391,2488,1,21,4.5,0.2,0.5,0.02,0.2,0.6544178,10065.44177965,-1.41257943,79,80.81910454,0.01305363,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
392,2058,1,13,6,0.2,0.5,0.05,0.1,0.65141061,10065.1410612,-0.58524193,52,28.83620641,0.02367571,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
393,2867,1,21,6,0.45,0.5,0,0.15,0.64953835,10064.95383489,-0.81401088,53,42.5828932,0.01323668,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
394,1729,1,13,4.5,0.2,0.1,0,0.05,0.64777899,10064.77789917,-0.28792307,62,15.01078479,0.02885163,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
395,1342,1,8,6,0.2,0.5,0.1,0.1,0.64492458,10064.49245789,-0.57737582,60,29.67235687,0.02274552,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
396,938,1,8,4,0.35,0.3,0.05,0.1,0.64467588,10064.46758767,-1.15639694,102,47.59654291,0.01053349,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
397,34,1,5,3.5,0.2,0.5,0,0.1,0.64383333,10064.38333255,-0.67555246,141,70.90450341,0.01330842,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
398,727,1,8,3.5,0.2,0.1,0.02,0.15,0.63971726,10063.97172641,-1.76696054,99,66.64863452,0.00828029,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
399,1524,1,13,3.5,0.35,0.5,0,0.2,0.63720113,10063.72011317,-1.33938085,123,111.89279003,0.00871539,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
400,2567,1,21,4.5,0.45,0.3,0.02,0.15,0.63603924,10063.60392433,-1.23691698,84,65.92146959,0.01138473,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
401,2100,1,13,6,0.35,0.5,0,0.2,0.63568992,10063.5689916,-1.49447994,58,58.37633918,0.00919851,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
402,897,1,8,4,0.2,0.5,0,0.05,0.63505544,10063.50554427,-0.37894579,107,26.83632436,0.02188522,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
403,743,1,8,3.5,0.2,0.3,0.02,0.15,0.63384895,10063.38489513,-1.55269777,110,75.5466742,0.0085675,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
404,2490,1,21,4.5,0.2,0.5,0.05,0.1,0.63345857,10063.34585693,-0.70817747,77,41.29956349,0.01953021,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
405,940,1,8,4,0.35,0.3,0.05,0.2,0.63295459,10063.29545872,-1.20608909,98,87.11191488,0.00877457,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
406,2823,1,21,6,0.35,0.5,0.02,0.15,0.63281658,10063.28165775,-0.89410032,51,41.39116551,0.01473931,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
407,892,1,8,4,0.2,0.3,0.05,0.2,0.62686854,10062.68685361,-1.66110667,85,73.80896575,0.00802686,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
408,1063,1,8,4.5,0.35,0.1,0.02,0.15,0.62684449,10062.68444922,-1.3837771,77,53.57532377,0.00897418,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
409,2102,1,13,6,0.35,0.5,0.02,0.1,0.62672215,10062.67221466,-0.72379236,60,30.82189227,0.01589228,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
410,1523,1,13,3.5,0.35,0.5,0,0.15,0.62585726,10062.58572633,-1.08118707,125,89.23203763,0.00943564,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
411,1020,1,8,4.5,0.2,0.1,0.05,0.2,0.61899985,10061.89998501,-2.04772519,65,55.33782239,0.00777858,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
412,812,1,8,3.5,0.35,0.5,0.05,0.2,0.61891672,10061.89167206,-1.29867322,116,107.924906,0.00833923,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
413,728,1,8,3.5,0.2,0.1,0.02,0.2,0.61624752,10061.62475215,-1.51203738,95,84.82337796,0.00790272,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
414,18,1,5,3.5,0.2,0.3,0,0.1,0.61442836,10061.44283639,-0.67555246,135,67.7001889,0.01298759,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
415,1702,1,13,4,0.45,0.3,0.02,0.1,0.61264164,10061.26416428,-0.74302577,104,50.03230232,0.01140925,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
416,2794,1,21,6,0.35,0.1,0.05,0.1,0.60902409,10060.90240915,-0.3539972,39,20.4215838,0.02601218,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
417,1548,1,13,3.5,0.45,0.1,0.05,0.2,0.6070975,10060.70975031,-1.42923205,96,82.20609509,0.0074506,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
418,1704,1,13,4,0.45,0.3,0.02,0.2,0.60702099,10060.70209934,-1.48156363,101,95.1936569,0.00795824,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
419,2771,1,21,6,0.2,0.5,0,0.15,0.60685754,10060.68575358,-0.61045995,50,40.20286619,0.02538563,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
420,759,1,8,3.5,0.2,0.5,0.02,0.15,0.60635035,10060.63503506,-1.55858564,114,77.99653364,0.00820659,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
421,912,1,8,4,0.2,0.5,0.1,0.2,0.60632971,10060.63297135,-1.57668739,85,73.81757043,0.00785975,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
422,2362,1,21,4,0.35,0.1,0.05,0.1,0.60560642,10060.56064186,-0.95932277,76,37.19776552,0.01491603,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
423,1019,1,8,4.5,0.2,0.1,0.05,0.15,0.60290289,10060.29028914,-2.19492666,67,42.50733851,0.00746676,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
424,1059,1,8,4.5,0.35,0.1,0,0.15,0.59833732,10059.83373155,-1.3837771,77,53.56725581,0.00857716,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
425,2819,1,21,6,0.35,0.5,0,0.15,0.595168,10059.5167995,-0.88635076,51,41.38306545,0.01393906,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
426,1987,1,13,5,0.45,0.3,0,0.15,0.59368975,10059.3689749,-0.91415123,71,54.54605505,0.01030967,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
427,2044,1,13,6,0.2,0.3,0.05,0.2,0.59201659,10059.20165907,-1.16868083,50,54.42704482,0.01185565,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
428,2086,1,13,6,0.35,0.3,0.02,0.1,0.59138382,10059.138382,-0.72379236,56,29.20393722,0.01644952,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
429,1157,1,8,5,0.2,0.1,0.02,0.05,0.59007067,10059.0070675,-0.86813671,63,14.7603437,0.01482876,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
430,1208,1,8,5,0.35,0.1,0.02,0.2,0.58968495,10058.96849548,-1.38976792,63,55.91536748,0.00779439,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
431,2427,1,21,4,0.45,0.3,0.05,0.15,0.58639958,10058.63995763,-1.3213653,92,72.65934335,0.01072751,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
432,1044,1,8,4.5,0.2,0.5,0,0.2,0.58320631,10058.32063088,-1.46462808,84,82.73189254,0.01019738,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
433,2313,1,21,4,0.2,0.1,0.05,0.05,0.58292772,10058.29277238,-0.46893923,71,18.40846898,0.02318737,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
434,2790,1,21,6,0.35,0.1,0.02,0.1,0.58286461,10058.28646133,-0.36178307,40,20.81477648,0.02487427,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
435,1325,1,8,6,0.2,0.3,0.1,0.05,0.57983543,10057.98354269,-0.41927974,57,13.58428529,0.02014537,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
436,1387,1,8,6,0.35,0.5,0.05,0.15,0.57904949,10057.90494939,-0.83426708,68,52.84489658,0.01719716,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
437,1329,1,8,6,0.2,0.5,0,0.05,0.57425999,10057.42599856,-0.31287402,65,17.04263836,0.02892588,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
438,880,1,8,4,0.2,0.1,0.1,0.2,0.57407534,10057.40753382,-1.98039722,78,68.94033719,0.00715936,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
439,809,1,8,3.5,0.35,0.5,0.05,0.05,0.57250275,10057.25027463,-1.10163119,128,31.42407583,0.01039097,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
440,2487,1,21,4.5,0.2,0.5,0.02,0.15,0.57177232,10057.17723223,-1.06087368,80,62.43281666,0.0147591,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
441,2348,1,21,4,0.2,0.5,0.05,0.2,0.57069001,10057.06900059,-1.35960456,85,86.37348168,0.01006513,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
442,2309,1,21,4,0.2,0.1,0.02,0.05,0.56981553,10056.98155308,-0.46895468,72,18.60410559,0.02266604,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
443,881,1,8,4,0.2,0.3,0,0.05,0.56814852,10056.81485171,-0.3612285,102,26.00169437,0.02114561,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
444,778,1,8,3.5,0.35,0.1,0.05,0.1,0.56700959,10056.70095916,-1.41751452,105,47.58029938,0.00794991,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
445,1550,1,13,3.5,0.45,0.1,0.1,0.1,0.56510544,10056.51054352,-1.01301022,98,44.38220625,0.00966642,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
446,954,1,8,4,0.35,0.5,0.05,0.1,0.56402234,10056.40223372,-1.26744666,106,50.43029811,0.00836823,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
447,2387,1,21,4,0.35,0.5,0,0.15,0.5594549,10055.94548984,-1.12611659,99,77.53160032,0.00940535,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
448,789,1,8,3.5,0.35,0.3,0.02,0.05,0.55792401,10055.79240053,-0.69301354,127,30.78532374,0.01432159,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
449,2305,1,21,4,0.2,0.1,0,0.05,0.55778546,10055.77854576,-0.3941548,73,18.60435689,0.02283603,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
450,1204,1,8,5,0.35,0.1,0,0.2,0.55169444,10055.16944406,-1.38976792,63,55.90450066,0.00730931,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
451,2391,1,21,4,0.35,0.5,0.02,0.15,0.55148384,10055.14838371,-1.19059582,98,77.51207348,0.00928783,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
452,783,1,8,3.5,0.35,0.1,0.1,0.15,0.55045197,10055.04519715,-1.29824068,100,65.08473665,0.00731827,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
453,2439,1,21,4,0.45,0.5,0.02,0.15,0.55001079,10055.00107914,-1.20327304,101,78.28612418,0.00856889,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
454,2778,1,21,6,0.2,0.5,0.05,0.1,0.54987144,10054.98714415,-0.412698,49,26.42452313,0.03360412,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
455,955,1,8,4,0.35,0.5,0.05,0.15,0.54821356,10054.82135627,-1.18101613,103,71.5995643,0.00788332,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
456,779,1,8,3.5,0.35,0.1,0.05,0.15,0.54567066,10054.56706563,-1.38871327,102,67.31352253,0.00735646,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
457,2051,1,13,6,0.2,0.5,0,0.15,0.5428252,10054.28251958,-0.87723712,56,47.4219917,0.01555424,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
458,2140,1,13,6,0.45,0.3,0.05,0.2,0.54151315,10054.15131473,-1.5779207,57,59.15386907,0.00874089,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
459,1697,1,13,4,0.45,0.3,0,0.05,0.53365824,10053.36582419,-0.3612285,106,26.21246776,0.01993194,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
460,1507,1,13,3.5,0.35,0.3,0,0.15,0.53249348,10053.24934839,-1.08118707,120,87.17266541,0.00852359,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
461,1384,1,8,6,0.35,0.5,0.02,0.2,0.53036795,10053.03679486,-1.16862389,69,71.19316122,0.01191961,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
462,2443,1,21,4,0.45,0.5,0.05,0.15,0.53017125,10053.01712545,-1.20299375,96,74.66989447,0.0081198,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
463,1299,1,8,6,0.2,0.1,0,0.15,0.52912648,10052.9126477,-1.13237157,50,34.16140767,0.01101933,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
464,2374,1,21,4,0.35,0.3,0.02,0.1,0.52811311,10052.81131147,-0.79483968,93,51.19307973,0.01374907,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
465,908,1,8,4,0.2,0.5,0.05,0.2,0.52419304,10052.41930377,-1.6706042,87,75.42747292,0.00681964,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
466,2570,1,21,4.5,0.45,0.3,0.05,0.1,0.52334543,10052.33454294,-0.81116927,81,44.41113188,0.01380725,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
467,934,1,8,4,0.35,0.3,0.02,0.1,0.51557489,10051.55748869,-0.95458804,108,52.377114,0.0097277,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
468,2786,1,21,6,0.35,0.1,0,0.1,0.51474444,10051.47444423,-0.36408465,40,20.80943353,0.02214788,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
469,876,1,8,4,0.2,0.1,0.05,0.2,0.50967675,10050.96767451,-1.98039722,79,68.91068803,0.00640153,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
470,110,1,5,3.5,0.45,0.1,0.1,0.1,0.50797192,10050.79719179,-0.77826365,124,60.17725255,0.01281424,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
471,2098,1,13,6,0.35,0.5,0,0.1,0.50360223,10050.36022299,-0.74910839,60,30.8025102,0.01291599,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
472,2874,1,21,6,0.45,0.5,0.05,0.1,0.50317694,10050.31769444,-0.51889094,52,28.00095901,0.01523803,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
473,2540,1,21,4.5,0.35,0.5,0.05,0.2,0.50148743,10050.14874316,-1.41051179,81,82.25574864,0.00747672,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
474,2153,1,13,6,0.45,0.5,0.05,0.05,0.50146531,10050.1465306,-0.39615626,60,16.00744885,0.02164769,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
475,2531,1,21,4.5,0.35,0.5,0,0.15,0.49970047,10049.97004683,-1.02321101,89,68.33422542,0.00864782,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
476,1552,1,13,3.5,0.45,0.1,0.1,0.2,0.49833153,10049.83315339,-1.65785045,95,80.60279998,0.00611368,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
477,2586,1,21,4.5,0.45,0.5,0.05,0.1,0.49793265,10049.79326539,-0.81116927,86,47.60787379,0.01001053,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
478,775,1,8,3.5,0.35,0.1,0.02,0.15,0.49091965,10049.09196501,-1.36017562,108,71.53668509,0.00670134,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
479,2037,1,13,6,0.2,0.3,0.02,0.05,0.4893332,10048.93331971,-0.292862,53,15.01642442,0.02949453,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
480,2418,1,21,4,0.45,0.3,0,0.1,0.48642509,10048.64250872,-0.76018912,96,51.98211675,0.01262324,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
481,2812,1,21,6,0.35,0.3,0.05,0.2,0.48388556,10048.38855624,-1.16390835,47,51.17027523,0.01125794,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
482,2860,1,21,6,0.45,0.3,0.05,0.2,0.48388556,10048.38855624,-1.16390835,47,51.17027523,0.01125794,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
483,2082,1,13,6,0.35,0.3,0,0.1,0.47813663,10047.81366334,-0.74910839,56,29.18628422,0.01342871,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
484,2434,1,21,4,0.45,0.5,0,0.1,0.47564787,10047.56478685,-0.76018912,102,54.39915108,0.01054046,1441,2026-07-05T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-volume-follow,mainnet,HYPE,1m,10000.0
