rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
480,648,8,4,0.6,4,0.08,0.3,-1.29955964,9870.04403596,-1.73677033,692,211.76406769,-0.02929745,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
481,335,5,3.5,0.4,3,0.08,0.15,-1.30341854,9869.65814592,-1.3706239,468,142.6222685,-0.05369271,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
482,179,3,4,0.4,4,0.08,0.15,-1.30977061,9869.02293943,-1.34090991,384,116.89135529,-0.05551009,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
483,196,3,4,0.5,4,0.05,0.3,-1.31184844,9868.81515632,-1.47823979,746,148.05916028,-0.03435425,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
484,461,8,2.5,0.5,3,0.08,0.15,-1.31297352,9868.70264828,-1.339864,543,165.62698543,-0.05655169,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
485,224,5,2.5,0.4,3,0.03,0.3,-1.31304614,9868.69538608,-1.59218072,921,109.47436928,-0.03579289,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
486,674,13,2.5,0.5,3,0.03,0.3,-1.31490432,9868.50956777,-1.71755365,1050,125.15798103,-0.03387338,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
487,656,13,2.5,0.4,3,0.03,0.3,-1.31527774,9868.4722257,-1.63583858,1014,120.41280586,-0.03442913,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
488,782,13,3.5,0.5,3,0.03,0.3,-1.3163509,9868.36490954,-1.56537493,1081,127.64595113,-0.03252778,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
489,82,3,3,0.5,3,0.05,0.3,-1.31781321,9868.21867925,-1.62395505,766,152.35203254,-0.03234194,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
490,575,8,3.5,0.5,4,0.08,0.15,-1.31809404,9868.19059625,-1.40165134,442,133.18047048,-0.05285397,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
491,431,5,4,0.6,4,0.08,0.15,-1.31933012,9868.06698751,-1.37083182,452,136.80558871,-0.05389778,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
492,537,8,3,0.6,4,0.05,0.15,-1.32095203,9867.9047969,-1.34472831,621,123.51629454,-0.05741136,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
493,719,13,3,0.4,4,0.08,0.15,-1.32298372,9867.70162845,-1.36353983,382,115.03715693,-0.05313979,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
494,503,8,3,0.4,4,0.08,0.15,-1.32781168,9867.21883216,-1.36881352,420,126.80761154,-0.05350955,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
495,244,5,2.5,0.5,3,0.05,0.3,-1.32855585,9867.14441473,-1.60104659,864,171.66785519,-0.03410279,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
496,57,3,3,0.4,2,0.05,0.15,-1.32857986,9867.14201408,-1.35235326,761,151.18683095,-0.06091022,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
497,89,3,3,0.5,4,0.08,0.15,-1.32975625,9867.02437503,-1.47164375,428,130.93256235,-0.05722103,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
498,17,3,2.5,0.4,4,0.08,0.15,-1.33014159,9866.98584082,-1.41390966,376,115.4641378,-0.0612152,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
499,190,3,4,0.5,3,0.05,0.3,-1.33074015,9866.92598457,-1.61431569,762,151.57591626,-0.0323641,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
500,125,3,3.5,0.4,4,0.08,0.15,-1.33297926,9866.70207418,-1.37965076,374,114.27543445,-0.05672233,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
501,342,5,3.5,0.4,4,0.08,0.3,-1.33349534,9866.65046618,-1.71393412,616,190.78378607,-0.03045388,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
502,820,13,4,0.4,3,0.05,0.3,-1.33460775,9866.53922471,-1.89729434,810,160.53954262,-0.02993639,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
503,51,3,2.5,0.6,4,0.05,0.15,-1.33695382,9866.30461776,-1.475217,555,110.22802681,-0.06600652,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
504,142,3,3.5,0.5,4,0.05,0.3,-1.33739532,9866.26046821,-1.66573112,701,139.21097933,-0.03606651,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
505,191,3,4,0.5,3,0.08,0.15,-1.33759662,9866.2403384,-1.38037933,472,144.36625755,-0.05701624,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
506,465,8,2.5,0.5,4,0.05,0.15,-1.33805857,9866.19414336,-1.36278602,587,116.73284103,-0.0592528,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
507,128,3,3.5,0.5,2,0.03,0.3,-1.34242284,9865.75771626,-1.45912792,1215,143.86760392,-0.03617861,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
508,435,8,2.5,0.4,2,0.05,0.15,-1.34278314,9865.72168613,-1.36475737,802,159.24639302,-0.05975677,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
509,413,5,4,0.5,4,0.08,0.15,-1.34289385,9865.7106146,-1.36839557,422,127.43853282,-0.05387672,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
510,209,3,4,0.6,3,0.08,0.15,-1.34411384,9865.58861584,-1.36518035,512,156.51031583,-0.05729184,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
511,561,8,3.5,0.5,2,0.05,0.15,-1.34450453,9865.54954711,-1.38790748,688,136.60011902,-0.05825784,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
512,723,13,3,0.5,2,0.05,0.15,-1.34702296,9865.29770377,-1.39194845,709,140.65250256,-0.05830651,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
513,568,8,3.5,0.5,3,0.05,0.3,-1.34715795,9865.28420506,-1.48979366,838,166.56564344,-0.03243414,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
514,638,8,4,0.6,3,0.03,0.3,-1.34818306,9865.18169368,-1.57928237,1135,134.78675056,-0.03422959,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
515,851,13,4,0.6,2,0.08,0.15,-1.34956994,9865.04300644,-1.40865404,434,130.18166674,-0.05276278,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
516,622,8,4,0.5,3,0.05,0.3,-1.34979096,9865.0209038,-1.46671926,838,166.49751129,-0.03125302,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
517,29,3,2.5,0.5,3,0.08,0.15,-1.35056624,9864.94337647,-1.436226,540,165.92447664,-0.06018916,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
518,303,5,3,0.5,4,0.05,0.15,-1.35076704,9864.92329577,-1.37527996,617,122.63475442,-0.06104969,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
519,848,13,4,0.6,2,0.03,0.3,-1.35082969,9864.91703117,-1.67428454,1210,142.75733773,-0.03342878,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
520,593,8,3.5,0.6,4,0.08,0.15,-1.35160136,9864.83986362,-1.47884379,468,141.06595832,-0.05506984,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
521,740,13,3,0.6,2,0.03,0.3,-1.35286218,9864.7137818,-1.54716503,1333,158.28921386,-0.03557202,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
522,245,5,2.5,0.5,3,0.08,0.15,-1.35328351,9864.67164851,-1.37244835,569,174.31674844,-0.05870349,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
523,88,3,3,0.5,4,0.05,0.3,-1.3537755,9864.62245012,-1.725434,670,132.83738139,-0.03648058,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
524,47,3,2.5,0.6,3,0.08,0.15,-1.35480962,9864.51903836,-1.38924436,578,177.26725531,-0.05969996,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
525,816,13,4,0.4,2,0.08,0.3,-1.35534741,9864.46525862,-1.8725861,700,212.46852692,-0.0288904,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
526,617,8,4,0.5,2,0.08,0.15,-1.35625734,9864.37426598,-1.40620033,489,147.08575894,-0.05411991,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
527,166,3,4,0.4,2,0.05,0.3,-1.3585661,9864.14338961,-1.43680393,922,183.10875342,-0.03241247,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
528,298,5,3,0.5,3,0.05,0.3,-1.35993939,9864.00606053,-1.67838046,857,170.3201887,-0.03300395,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
529,389,5,4,0.4,3,0.08,0.15,-1.36314126,9863.68587413,-1.38856239,454,138.34924923,-0.05554305,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
530,33,3,2.5,0.5,4,0.05,0.15,-1.36669358,9863.33064168,-1.47958831,516,102.50988124,-0.06623884,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
531,736,13,3,0.5,4,0.05,0.3,-1.3681494,9863.18505973,-1.79264347,778,154.78760483,-0.03321366,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
532,363,5,3.5,0.6,2,0.05,0.15,-1.37256057,9862.74394321,-1.39409582,717,142.38370226,-0.05938734,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
533,345,5,3.5,0.5,2,0.05,0.15,-1.37562901,9862.43709919,-1.38591966,744,147.73038542,-0.05997763,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
534,754,13,3,0.6,4,0.05,0.3,-1.37597788,9862.40221169,-1.78595382,826,164.27518218,-0.03317049,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
535,774,13,3.5,0.4,4,0.08,0.3,-1.37714391,9862.28560868,-1.68396119,562,171.70815475,-0.02924334,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
536,707,13,3,0.4,2,0.08,0.15,-1.38064316,9861.93568412,-1.41941641,511,153.84117172,-0.05635724,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
537,490,8,3,0.4,2,0.05,0.3,-1.38137014,9861.86298564,-1.81147923,1057,209.53670054,-0.0336027,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
538,630,8,4,0.5,4,0.08,0.3,-1.38202821,9861.79717912,-1.72634243,678,206.95904997,-0.03074108,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
539,652,13,2.5,0.4,2,0.05,0.3,-1.38300914,9861.69908555,-1.66396387,1047,207.37716175,-0.034383,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
540,678,13,2.5,0.5,3,0.08,0.3,-1.38446315,9861.55368518,-1.57360352,722,221.43521929,-0.0313135,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
541,383,5,4,0.4,2,0.08,0.15,-1.38767867,9861.23213299,-1.41898197,526,158.72096262,-0.05562168,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
542,846,13,4,0.5,4,0.08,0.3,-1.38985612,9861.01438803,-1.69291254,596,181.83432326,-0.02960295,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
543,197,3,4,0.5,4,0.08,0.15,-1.3920022,9860.79977999,-1.43997438,450,136.49698382,-0.05776323,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
544,278,5,3,0.4,3,0.03,0.3,-1.40201959,9859.79804055,-1.71282615,921,109.71118953,-0.03569331,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
545,676,13,2.5,0.5,3,0.05,0.3,-1.40558118,9859.44188215,-1.67680179,882,175.38000887,-0.03458399,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
546,321,5,3,0.6,4,0.05,0.15,-1.40577909,9859.4220908,-1.46238833,665,132.11483705,-0.06384383,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
547,220,5,2.5,0.4,2,0.05,0.3,-1.40943244,9859.05675648,-1.47421688,1089,216.17704532,-0.03598942,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
548,106,3,3,0.6,4,0.05,0.3,-1.41238617,9858.76138274,-1.79548132,688,136.52491724,-0.03617314,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
549,449,8,2.5,0.4,4,0.08,0.15,-1.41402539,9858.59746052,-1.4769137,434,131.4387533,-0.05824815,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
550,136,3,3.5,0.5,3,0.05,0.3,-1.41909455,9858.09054526,-1.68732151,792,157.43282337,-0.03550173,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
551,544,8,3.5,0.4,2,0.05,0.3,-1.42148299,9857.85170128,-1.64884132,966,191.77649416,-0.03320917,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
552,219,5,2.5,0.4,2,0.05,0.15,-1.42223277,9857.77672305,-1.43251821,830,164.82560407,-0.06507533,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
553,598,8,4,0.4,2,0.05,0.3,-1.42286165,9857.71383466,-1.72947955,926,183.6663105,-0.03259174,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
554,215,3,4,0.6,4,0.08,0.15,-1.4287119,9857.12880962,-1.54415113,466,141.17625296,-0.06015988,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
555,107,3,3,0.6,4,0.08,0.15,-1.4320394,9856.79605991,-1.59191845,442,135.11849673,-0.06079302,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
556,10,3,2.5,0.4,3,0.05,0.3,-1.43683932,9856.31606847,-1.74874437,746,148.10284636,-0.03944412,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
557,764,13,3.5,0.4,3,0.03,0.3,-1.43742152,9856.25784815,-1.66108176,1091,128.94116553,-0.03641256,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
558,155,3,3.5,0.6,3,0.08,0.15,-1.43774476,9856.22552402,-1.47188605,548,167.62809959,-0.06235711,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
559,800,13,3.5,0.6,3,0.03,0.3,-1.44007899,9855.9921006,-1.57328104,1183,139.82856266,-0.03686023,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
560,281,5,3,0.4,3,0.08,0.15,-1.44156333,9855.84366692,-1.47504294,512,155.87157979,-0.06075529,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
561,101,3,3,0.6,3,0.08,0.15,-1.44230949,9855.76905083,-1.48801945,554,169.57160323,-0.06306841,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
562,3,3,2.5,0.4,2,0.05,0.15,-1.44238548,9855.76145165,-1.46163313,825,163.74502633,-0.06660843,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
563,550,8,3.5,0.4,3,0.05,0.3,-1.44457331,9855.54266935,-1.57612155,860,170.68829565,-0.03485679,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
564,64,3,3,0.4,3,0.05,0.3,-1.44507001,9855.49299941,-1.81811907,768,152.60614287,-0.03676862,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
565,83,3,3,0.5,3,0.08,0.15,-1.44962329,9855.03767142,-1.50129847,510,156.28599602,-0.0629288,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
566,694,13,2.5,0.6,3,0.05,0.3,-1.45089382,9854.9106175,-1.70734692,948,188.54469755,-0.03607797,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
567,755,13,3,0.6,4,0.08,0.15,-1.45330291,9854.66970906,-1.55421763,424,127.52390685,-0.05825251,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
568,579,8,3.5,0.6,2,0.05,0.15,-1.4534197,9854.65802961,-1.48494503,675,133.98227016,-0.06211558,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
569,741,13,3,0.6,2,0.05,0.15,-1.46034405,9853.96559457,-1.48248395,713,141.41487937,-0.06325067,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
570,167,3,4,0.4,2,0.08,0.15,-1.46502233,9853.49776698,-1.493523,540,163.39794915,-0.05952492,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
571,359,5,3.5,0.5,4,0.08,0.15,-1.46621153,9853.3788465,-1.49168138,448,135.60493334,-0.06025495,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
572,72,3,3,0.4,4,0.08,0.3,-1.46661928,9853.33807241,-1.76252855,514,158.38700721,-0.03545304,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
573,137,3,3.5,0.5,3,0.08,0.15,-1.46733111,9853.26688923,-1.48837131,502,153.54314685,-0.06361841,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
574,396,5,4,0.4,4,0.08,0.3,-1.46889371,9853.11062926,-1.82061497,608,187.49179281,-0.03271502,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
575,653,13,2.5,0.4,2,0.08,0.15,-1.47204997,9852.79500336,-1.51385087,551,166.13354202,-0.06119313,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
576,737,13,3,0.5,4,0.08,0.15,-1.47392312,9852.60768784,-1.51561107,398,119.76865623,-0.05900259,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
577,450,8,2.5,0.4,4,0.08,0.3,-1.47743438,9852.25656151,-1.6833034,638,196.92785953,-0.03487491,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
578,214,3,4,0.6,4,0.05,0.3,-1.47775612,9852.22438758,-1.75570942,755,149.76209208,-0.03787189,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
579,746,13,3,0.6,3,0.03,0.3,-1.47930967,9852.06903281,-1.61692302,1196,141.57089456,-0.03884172,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
580,201,3,4,0.6,2,0.05,0.15,-1.48058553,9851.94144742,-1.508072,711,141.20624359,-0.06405608,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
581,496,8,3,0.4,3,0.05,0.3,-1.48138119,9851.86188109,-1.52278622,860,170.76569001,-0.0358332,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
582,604,8,4,0.4,3,0.05,0.3,-1.48358259,9851.64174115,-1.67351434,854,169.4011655,-0.03452952,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
583,858,13,4,0.6,3,0.08,0.3,-1.48590286,9851.40971387,-1.95345969,690,209.52818329,-0.03158926,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
584,287,5,3,0.4,4,0.08,0.15,-1.4878604,9851.21395971,-1.54469108,462,140.47774352,-0.06269825,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
585,419,5,4,0.6,2,0.08,0.15,-1.48919483,9851.08051669,-1.50842656,524,157.95596632,-0.05965045,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
586,183,3,4,0.5,2,0.05,0.15,-1.48936894,9851.0631061,-1.50638835,742,147.3158879,-0.06508688,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
587,119,3,3.5,0.4,3,0.08,0.15,-1.49238464,9850.76153614,-1.52901893,480,146.98592538,-0.06407225,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
588,443,8,2.5,0.4,3,0.08,0.15,-1.49353203,9850.64679687,-1.5183217,526,160.22319209,-0.06283551,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
589,570,8,3.5,0.5,3,0.08,0.3,-1.4941563,9850.58437044,-1.58870534,694,212.81406126,-0.0331755,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
590,635,8,4,0.6,2,0.08,0.15,-1.49929076,9850.07092415,-1.52810811,472,141.62747057,-0.05919028,4321,2026-07-03T07:17:00+00:00,2026-07-06T07:17:00+00:00,whale-market-maker-v2,mainnet,BTC,1m,10000.0
