rank,run_id,volume_lookback,spike_multiplier,exit_volume_ratio,exit_bars,step_weight,max_abs_weight,return_pct,final_equity,max_drawdown_pct,trades,total_fees,sharpe_per_bar,candles,start_time_utc,end_time_utc,strategy,network,coins,interval,initial_cash
307,593,8,3.5,0.6,4,0.08,0.15,-0.37916663,9962.08333667,-1.32860205,355,107.39600151,-0.00678023,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
308,19,3,2.5,0.5,2,0.03,0.15,-0.38008627,9961.9913726,-1.45577384,979,117.27321232,-0.00798424,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
309,144,3,3.5,0.5,4,0.08,0.3,-0.38313377,9961.68662317,-1.23218943,616,190.22199733,-0.00370666,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
310,517,8,3,0.5,4,0.03,0.15,-0.38522816,9961.47718396,-1.02250677,749,89.88182885,-0.00775194,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
311,861,13,4,0.6,4,0.05,0.15,-0.38865954,9961.13404648,-1.07360784,428,85.78861785,-0.00700128,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
312,103,3,3,0.6,4,0.03,0.15,-0.39009322,9960.99067754,-0.84388096,727,87.14014098,-0.00849153,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
313,355,5,3.5,0.5,4,0.03,0.15,-0.39740935,9960.25906531,-0.76879165,688,82.54749826,-0.0079238,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
314,779,13,3.5,0.5,2,0.08,0.15,-0.39845658,9960.15434157,-1.48694021,356,107.56801731,-0.00694672,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
315,409,5,4,0.5,4,0.03,0.15,-0.40577134,9959.42286571,-0.76650217,678,81.32024049,-0.00802161,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
316,124,3,3.5,0.4,4,0.05,0.3,-0.40631425,9959.36857482,-1.02296418,650,129.70833148,-0.00417341,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
317,74,3,3,0.5,2,0.03,0.3,-0.4091014,9959.08985993,-2.51735021,1109,131.78387809,-0.00433241,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
318,215,3,4,0.6,4,0.08,0.15,-0.4129587,9958.70413049,-1.25640277,404,122.94415168,-0.00746223,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
319,805,13,3.5,0.6,4,0.03,0.15,-0.41345499,9958.6545008,-0.88805315,606,72.77978556,-0.00791828,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
320,141,3,3.5,0.5,4,0.05,0.15,-0.44500286,9955.49971424,-0.74454034,517,103.29309294,-0.00862459,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
321,226,5,2.5,0.4,3,0.05,0.3,-0.44666053,9955.33394699,-0.82433706,861,171.75437531,-0.00488593,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
322,92,3,3,0.6,2,0.03,0.3,-0.44986989,9955.01301138,-2.79696686,1263,150.84475949,-0.00513576,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
323,711,13,3,0.4,3,0.05,0.15,-0.45041492,9954.95850753,-1.05910641,497,99.51377761,-0.0081597,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
324,520,8,3,0.5,4,0.05,0.3,-0.45278375,9954.72162525,-1.78956837,814,162.99077945,-0.00456968,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
325,829,13,4,0.5,2,0.03,0.15,-0.45308071,9954.69192896,-1.34692691,631,75.50715183,-0.00840737,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
326,777,13,3.5,0.5,2,0.05,0.15,-0.45383367,9954.6166334,-1.54425883,493,98.52671608,-0.00822157,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
327,419,5,4,0.6,2,0.08,0.15,-0.45629701,9954.37029891,-1.26666898,398,120.58821435,-0.00800629,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
328,539,8,3,0.6,4,0.08,0.15,-0.4570108,9954.29892026,-1.58023884,448,135.79965682,-0.00820782,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
329,505,8,3,0.5,2,0.03,0.15,-0.45787725,9954.21227515,-1.45550757,865,103.78697116,-0.00890899,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
330,721,13,3,0.5,2,0.03,0.15,-0.46253208,9953.74679193,-1.27042809,751,89.82378628,-0.00882884,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
331,94,3,3,0.6,2,0.05,0.3,-0.46410694,9953.58930625,-2.93064275,1076,215.42842998,-0.00497393,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
332,303,5,3,0.5,4,0.05,0.15,-0.46790675,9953.20932548,-0.71369857,597,119.15068536,-0.00924905,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
333,346,5,3.5,0.5,2,0.05,0.3,-0.46913835,9953.08616464,-2.09767534,888,177.28721459,-0.00451838,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
334,787,13,3.5,0.5,4,0.03,0.15,-0.46937751,9953.06224937,-0.96957866,626,75.18230893,-0.00909191,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
335,803,13,3.5,0.6,3,0.08,0.15,-0.47055205,9952.94479501,-1.29667385,330,99.79128334,-0.00825285,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
336,474,8,2.5,0.6,2,0.08,0.3,-0.4709039,9952.90960996,-2.33444811,820,250.44102844,-0.00440745,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
337,542,8,3.5,0.4,2,0.03,0.3,-0.47694154,9952.30584629,-1.96563167,1119,131.68782961,-0.00491008,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
338,187,3,4,0.5,3,0.03,0.15,-0.48094116,9951.90588432,-1.06112195,781,93.60803396,-0.01028893,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
339,775,13,3.5,0.5,2,0.03,0.15,-0.48611911,9951.38808899,-1.55159481,705,84.45743682,-0.00920582,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
340,322,5,3,0.6,4,0.05,0.3,-0.48661195,9951.33880474,-1.40649539,837,166.7571394,-0.00524184,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
341,859,13,4,0.6,4,0.03,0.15,-0.4871094,9951.2890595,-0.95825958,628,75.45294468,-0.00925469,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
342,506,8,3,0.5,2,0.03,0.3,-0.48776788,9951.22321159,-2.47291235,1188,141.26433009,-0.00493871,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
343,451,8,2.5,0.5,2,0.03,0.15,-0.49065944,9950.93405589,-1.27891117,885,105.96556997,-0.00974882,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
344,267,5,2.5,0.6,4,0.05,0.15,-0.49645939,9950.35406145,-1.1394611,659,132.10217181,-0.01026318,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
345,180,3,4,0.4,4,0.08,0.3,-0.49659057,9950.34094322,-1.30336685,482,147.59330089,-0.00475659,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
346,541,8,3.5,0.4,2,0.03,0.15,-0.49821157,9950.17884272,-1.21442271,739,88.5213207,-0.00955521,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
347,367,5,3.5,0.6,3,0.03,0.15,-0.50295092,9949.70490797,-1.37153127,779,93.61306479,-0.00998695,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
348,440,8,2.5,0.4,3,0.03,0.3,-0.50325346,9949.67465449,-1.01913986,1046,123.86068282,-0.00582605,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
349,158,3,3.5,0.6,4,0.03,0.3,-0.50411503,9949.58849652,-1.31904133,954,113.10697917,-0.00572079,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
350,788,13,3.5,0.5,4,0.03,0.3,-0.50491719,9949.50828124,-1.60988538,888,105.65259932,-0.00502963,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
351,120,3,3.5,0.4,3,0.08,0.3,-0.50589494,9949.41050561,-2.42131119,669,208.07795724,-0.00505579,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
352,375,5,3.5,0.6,4,0.05,0.15,-0.50874973,9949.12502692,-0.98986466,538,107.47871411,-0.00961934,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
353,495,8,3,0.4,3,0.05,0.15,-0.51207745,9948.79225509,-1.02256567,567,113.28783942,-0.00949183,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
354,22,3,2.5,0.5,2,0.05,0.3,-0.51391818,9948.60818168,-2.69421413,1040,207.24284179,-0.0054349,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
355,791,13,3.5,0.5,4,0.08,0.15,-0.51701656,9948.29834441,-1.00451611,317,95.73969702,-0.00904492,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
356,104,3,3,0.6,4,0.03,0.3,-0.51895259,9948.10474118,-1.26952846,878,104.19798233,-0.00581372,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
357,205,3,4,0.6,3,0.03,0.15,-0.5210209,9947.89791031,-0.81633464,775,92.64040672,-0.01067903,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
358,358,5,3.5,0.5,4,0.05,0.3,-0.52180105,9947.81989461,-1.38302475,747,149.44787083,-0.00527328,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
359,177,3,4,0.4,4,0.05,0.15,-0.53622952,9946.37704773,-0.900298,401,79.94916431,-0.01027873,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
360,473,8,2.5,0.6,2,0.08,0.15,-0.53680969,9946.31903103,-1.41852796,514,155.34037021,-0.00963847,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
361,720,13,3,0.4,4,0.08,0.3,-0.54212437,9945.7875626,-1.50373768,566,173.53723451,-0.00502794,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
362,159,3,3.5,0.6,4,0.05,0.15,-0.54520429,9945.47957137,-1.17416955,547,109.40675584,-0.01067257,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
363,748,13,3,0.6,3,0.05,0.3,-0.5454956,9945.45044028,-1.63923732,838,167.65952262,-0.00539553,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
364,783,13,3.5,0.5,3,0.05,0.15,-0.54600581,9945.39941924,-1.10367409,469,93.65537942,-0.00990432,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
365,650,13,2.5,0.4,2,0.03,0.3,-0.55032067,9944.96793283,-2.11666726,1144,135.46114427,-0.00591027,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
366,2,3,2.5,0.4,2,0.03,0.3,-0.55134438,9944.86556202,-2.61884335,1136,134.25595254,-0.00635307,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
367,119,3,3.5,0.4,3,0.08,0.15,-0.55197892,9944.80210832,-1.4228248,433,132.4003364,-0.0101817,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
368,75,3,3,0.5,2,0.05,0.15,-0.55913829,9944.08617127,-1.30321393,711,142.239687,-0.01096678,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
369,70,3,3,0.4,4,0.05,0.3,-0.56084954,9943.9150463,-1.2961222,696,138.76422578,-0.00612887,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
370,543,8,3.5,0.4,2,0.05,0.15,-0.56343092,9943.65690771,-1.27885318,511,102.06178586,-0.01023611,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
371,743,13,3,0.6,2,0.08,0.15,-0.5656047,9943.43952974,-1.48785416,406,122.29539303,-0.00993784,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
372,845,13,4,0.5,4,0.08,0.15,-0.56898367,9943.10163257,-1.06468607,299,90.16524657,-0.00988214,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
373,485,8,2.5,0.6,4,0.08,0.15,-0.57249936,9942.75006427,-1.36701296,494,149.75645354,-0.01073764,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
374,463,8,2.5,0.5,4,0.03,0.15,-0.57288434,9942.71156593,-0.9746686,773,92.75108071,-0.01212155,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
375,481,8,2.5,0.6,4,0.03,0.15,-0.57375122,9942.62487766,-1.0211396,817,98.02861274,-0.01242629,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
376,850,13,4,0.6,2,0.05,0.3,-0.5838543,9941.61456989,-2.27099762,714,142.18863432,-0.00547684,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
377,109,3,3.5,0.4,2,0.03,0.15,-0.58604713,9941.39528691,-1.42018615,853,102.23742097,-0.01188073,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
378,655,13,2.5,0.4,3,0.03,0.15,-0.58729995,9941.27000523,-1.10895745,801,96.10815829,-0.01176939,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
379,41,3,2.5,0.6,2,0.08,0.15,-0.59192662,9940.80733822,-1.67540182,674,206.51549068,-0.01118469,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
380,421,5,4,0.6,3,0.03,0.15,-0.59258931,9940.74106895,-1.4626206,685,82.25568458,-0.01136722,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
381,349,5,3.5,0.5,3,0.03,0.15,-0.59438311,9940.56168859,-1.41520394,767,92.09706072,-0.01174556,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
382,269,5,2.5,0.6,4,0.08,0.15,-0.59458664,9940.54133566,-1.54633067,530,162.59357161,-0.01155741,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
383,412,5,4,0.5,4,0.05,0.3,-0.60522006,9939.47799432,-1.27249842,741,148.15999322,-0.00606779,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
384,722,13,3,0.5,2,0.03,0.3,-0.60713371,9939.28662932,-2.36709713,1090,128.6585052,-0.00616205,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
385,105,3,3,0.6,4,0.05,0.15,-0.60734881,9939.26511896,-1.21482979,585,116.95015634,-0.01239462,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
386,76,3,3,0.5,2,0.05,0.3,-0.6076229,9939.23771029,-2.63891334,952,190.1727084,-0.00635624,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
387,373,5,3.5,0.6,4,0.03,0.15,-0.61145376,9938.85462445,-0.94393016,696,83.35915074,-0.0122151,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
388,68,3,3,0.4,4,0.03,0.3,-0.61420267,9938.57973292,-1.30217091,794,94.45736637,-0.00765673,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
389,107,3,3,0.6,4,0.08,0.15,-0.6261239,9937.38761024,-1.40405299,462,141.54096592,-0.01210584,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
390,798,13,3.5,0.6,2,0.08,0.3,-0.63011952,9936.98804837,-2.58427912,616,188.05765514,-0.0057062,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
391,540,8,3,0.6,4,0.08,0.3,-0.63037713,9936.96228662,-2.32421235,710,220.17874392,-0.00606014,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
392,420,5,4,0.6,2,0.08,0.3,-0.63175883,9936.82411684,-2.06281796,654,200.30631671,-0.00580592,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
393,746,13,3,0.6,3,0.03,0.3,-0.6339165,9936.60835022,-1.03321967,1064,126.07437128,-0.00666896,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
394,747,13,3,0.6,3,0.05,0.15,-0.63642071,9936.35792903,-1.18914165,547,109.22080719,-0.0119586,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
395,573,8,3.5,0.5,4,0.05,0.15,-0.6367755,9936.32245032,-1.09491893,478,95.42130083,-0.01176484,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
396,161,3,3.5,0.6,4,0.08,0.15,-0.6380729,9936.19270971,-1.45165833,430,131.40245466,-0.01199496,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
397,293,5,3,0.5,2,0.08,0.15,-0.63846759,9936.15324138,-1.51116492,510,154.79756321,-0.01148136,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
398,403,5,4,0.5,3,0.03,0.15,-0.64092785,9935.90721458,-1.52843845,691,82.92471832,-0.01223109,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
399,590,8,3.5,0.6,4,0.03,0.3,-0.64468685,9935.53131538,-1.36714235,933,110.2509582,-0.00672579,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
400,179,3,4,0.4,4,0.08,0.15,-0.64505841,9935.49415941,-1.05932534,310,94.01230863,-0.01188675,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
401,810,13,3.5,0.6,4,0.08,0.3,-0.64552534,9935.44746611,-1.87734805,525,160.64269928,-0.00590973,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
402,106,3,3,0.6,4,0.05,0.3,-0.64626238,9935.37376151,-1.51055402,766,152.84992619,-0.00706956,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
403,483,8,2.5,0.6,4,0.05,0.15,-0.65074285,9934.92571484,-1.08370017,657,131.36047239,-0.01296342,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
404,789,13,3.5,0.5,4,0.05,0.15,-0.65258197,9934.74180255,-1.08034136,446,89.11312559,-0.01202195,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
405,790,13,3.5,0.5,4,0.05,0.3,-0.65363628,9934.63637204,-1.73148603,691,138.56268027,-0.00636594,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
406,496,8,3,0.4,3,0.05,0.3,-0.65401759,9934.59824118,-1.36458103,862,171.99152182,-0.00656302,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
407,656,13,2.5,0.4,3,0.03,0.3,-0.65676994,9934.32300596,-1.33574438,1118,132.44210186,-0.00751109,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
408,796,13,3.5,0.6,2,0.05,0.3,-0.65963417,9934.03658337,-2.54525744,822,163.9616517,-0.00627543,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
409,508,8,3,0.5,2,0.05,0.3,-0.66078611,9933.92138893,-2.61119856,948,189.72408918,-0.00645529,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
410,345,5,3.5,0.5,2,0.05,0.15,-0.6617238,9933.82762031,-1.25994052,595,118.70221954,-0.01215877,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
411,277,5,3,0.4,3,0.03,0.15,-0.6624882,9933.75117989,-0.99141146,805,96.37370989,-0.013999,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
412,305,5,3,0.5,4,0.08,0.15,-0.66358832,9933.64116754,-1.0067438,454,137.8319661,-0.01256238,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
413,397,5,4,0.5,2,0.03,0.15,-0.66381367,9933.61863274,-1.24128118,767,91.8231834,-0.01274346,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
414,744,13,3,0.6,2,0.08,0.3,-0.66973859,9933.02614071,-2.39234679,676,204.78954132,-0.00610961,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
415,714,13,3,0.4,3,0.08,0.3,-0.66974305,9933.02569455,-1.99605842,614,188.54837249,-0.00614531,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
416,494,8,3,0.4,3,0.03,0.3,-0.67023564,9932.97643641,-1.23928777,1105,130.65045467,-0.00728461,4321,2026-07-03T06:28:00+00:00,2026-07-06T06:28:00+00:00,whale-market-maker-v2,mainnet,HYPE,1m,10000.0
